intensity,uaa,s1,s2,s3,s4,s5,s6,s7,s8
1539,0.1264,2020,2330,2168,2123,2369,2016,1965,1994
1539,0,2008,2338,2218,2165,2400,2019,2025,2031
1533,0.3734,2011,2338,2181,2191,2384,2022,2023,2014
1573,0.0488,2006,2372,2216,2196,2409,2063,2038,2051
1577,0.397,1990,2352,2217,2191,2470,2001,2032,2085
1593,0.1378,2032,2372,2197,2223,2501,2074,2021,2071
1603,0.4256,2023,2350,2271,2268,2488,2117,2061,2147
1623,0.2846,1985,2376,2228,2284,2554,2099,2004,2168
1592,0.6316,2025,2354,2240,2310,2540,2100,2048,2176
1641,0.3291,1968,2355,2273,2327,2543,2118,1994,2210
1655,0.3644,1981,2395,2265,2325,2561,2152,2084,2200
1686,0.2124,1995,2474,2287,2362,2620,2165,2105,2240
1645,0.7958,1978,2458,2271,2410,2666,2149,2108,2251
1704,0.5862,2013,2439,2305,2406,2670,2213,2117,2281
1728,0.3352,2010,2507,2274,2445,2677,2237,2113,2332
1763,0.4835,2015,2531,2349,2463,2741,2267,2165,2323
1743,0.6532,2013,2481,2371,2505,2774,2309,2200,2387
1762,0.6613,1973,2532,2368,2521,2766,2316,2201,2393
1789,0.624,1993,2499,2405,2572,2864,2342,2239,2450
1814,0.6512,1994,2608,2384,2578,2839,2370,2293,2437
1821,0.6871,2033,2594,2471,2642,2891,2393,2323,2442
1879,0.5378,2006,2626,2514,2681,2908,2441,2348,2510
1863,0.7579,2006,2617,2466,2662,2968,2465,2381,2569
1882,0.8238,2053,2618,2482,2735,2958,2491,2396,2578
1953,0.6599,2027,2654,2523,2751,3034,2539,2469,2630
1947,0.7902,2042,2705,2509,2825,3091,2584,2476,2620
1985,0.8078,2090,2689,2578,2802,3136,2594,2528,2671
2015,0.7781,2077,2785,2612,2822,3154,2626,2550,2730
2053,0.6617,2080,2798,2636,2895,3210,2681,2618,2813
2087,0.7728,2097,2824,2671,2917,3282,2687,2632,2851
2126,1,2117,2858,2673,2952,3304,2737,2680,2931
2142,0.8128,2154,2870,2751,3018,3342,2735,2729,2881
2177,0.8266,2176,2878,2779,3004,3379,2762,2773,2927
2208,0.9281,2165,2954,2783,3052,3393,2800,2789,2999
2258,0.8162,2189,3021,2823,3091,3473,2870,2842,3021
2303,0.8643,2202,3052,2859,3131,3521,2910,2923,3084
2318,0.8621,2186,3089,2871,3167,3582,2929,2951,3168
2402,0.7727,2225,3122,2950,3226,3672,2981,3051,3189
2449,0.7549,2296,3178,3015,3314,3760,3083,3131,3328
2483,0.86,2308,3201,2985,3315,3720,3056,3105,3325
2490,0.9438,2315,3216,3087,3332,3782,3118,3204,3329
2588,0.7927,2328,3282,3089,3429,3870,3121,3245,3407
2615,0.8846,2423,3366,3123,3437,3934,3189,3304,3452
2723,0.7552,2418,3407,3135,3474,3983,3242,3393,3546
2753,0.8614,2438,3462,3227,3530,4026,3348,3448,3581
2849,0.5966,2486,3487,3264,3542,4145,3346,3526,3626
2838,0.8254,2493,3545,3295,3612,4175,3402,3601,3686
2956,0.7628,2561,3578,3295,3663,4212,3467,3669,3815
3022,0.7949,2547,3658,3410,3722,4373,3533,3711,3836
3175,0.462,2619,3769,3389,3756,4369,3579,3821,3937
3217,0.5248,2679,3837,3501,3834,4454,3656,3896,3994
3255,0.6998,2695,3872,3562,3893,4563,3678,3964,4133
3364,0.6269,2725,3895,3623,3947,4662,3811,4026,4140
3443,0.6696,2764,4046,3625,4032,4768,3873,4143,4215
3483,0.7154,2847,4105,3693,4122,4872,3918,4232,4285
3592,0.6626,2914,4152,3814,4134,4923,4091,4325,4410
3728,0.4952,2908,4249,3826,4190,5004,4108,4412,4445
3823,0.5717,3002,4334,3849,4223,5134,4207,4468,4592
3950,0.4977,3048,4407,3991,4327,5233,4279,4568,4639
4055,0.4356,3138,4545,3977,4397,5254,4375,4665,4729
4176,0.4493,3109,4619,4071,4491,5384,4467,4741,4838
4263,0.4547,3244,4743,4104,4584,5504,4581,4854,4948
4407,0.4525,3269,4884,4224,4689,5666,4704,4988,5053
4523,0.3742,3417,4952,4336,4750,5718,4757,5100,5141
4618,0.4865,3427,5012,4389,4806,5801,4881,5156,5295
4745,0.4143,3506,5146,4450,4912,5970,5061,5307,5387
4914,0.3817,3598,5218,4540,5021,6076,5139,5430,5549
5122,0.2698,3676,5384,4634,5121,6185,5234,5571,5672
5185,0.4303,3743,5420,4767,5245,6293,5405,5665,5786
5390,0.3291,3832,5617,4851,5313,6465,5576,5767,5864
5511,0.3948,3912,5733,4952,5449,6612,5678,5911,6048
5660,0.3799,4027,5835,5086,5542,6719,5857,6048,6233
