intensity,uaa,s1,s2,s3,s4,s5,s6,s7,s8
1539,0.1264,1162,973,1037,1041,1082,1117,1233,1008
1539,0,1188,999,1040,1041,1069,1139,1272,1030
1533,0.3734,1178,1029,1064,1082,1074,1124,1266,1021
1573,0.0488,1188,1011,1057,1046,1087,1143,1302,1042
1577,0.397,1208,1000,1061,1063,1098,1168,1290,1026
1593,0.1378,1206,1020,1066,1063,1068,1125,1299,1068
1603,0.4256,1214,1017,1123,1093,1104,1155,1327,1065
1623,0.2846,1238,1031,1064,1068,1130,1152,1306,1072
1592,0.6316,1220,1050,1074,1072,1134,1181,1309,1074
1641,0.3291,1209,1039,1105,1132,1103,1181,1349,1076
1655,0.3644,1230,1091,1129,1120,1139,1217,1347,1102
1686,0.2124,1226,1045,1097,1154,1142,1212,1366,1074
1645,0.7958,1248,1061,1114,1128,1183,1211,1344,1105
1704,0.5862,1259,1060,1112,1155,1165,1214,1378,1100
1728,0.3352,1249,1075,1115,1141,1178,1225,1379,1131
1763,0.4835,1261,1074,1100,1137,1173,1209,1424,1146
1743,0.6532,1261,1075,1141,1185,1213,1239,1432,1137
1762,0.6613,1289,1057,1133,1181,1208,1267,1411,1191
1789,0.624,1285,1043,1127,1209,1167,1276,1446,1187
1814,0.6512,1318,1101,1135,1198,1217,1316,1470,1219
1821,0.6871,1276,1096,1138,1259,1288,1296,1457,1217
1879,0.5378,1334,1098,1149,1236,1233,1260,1495,1229
1863,0.7579,1307,1122,1173,1228,1342,1306,1543,1285
1882,0.8238,1329,1145,1152,1272,1294,1345,1501,1309
1953,0.6599,1316,1138,1177,1272,1298,1327,1561,1272
1947,0.7902,1318,1158,1207,1321,1309,1363,1587,1302
1985,0.8078,1357,1175,1192,1331,1351,1365,1594,1361
2015,0.7781,1374,1152,1227,1324,1368,1407,1595,1361
2053,0.6617,1383,1199,1218,1338,1384,1438,1671,1429
2087,0.7728,1399,1200,1248,1336,1387,1449,1675,1444
2126,1,1404,1197,1223,1368,1446,1453,1670,1462
2142,0.8128,1431,1228,1239,1397,1431,1458,1694,1502
2177,0.8266,1438,1235,1269,1427,1473,1513,1782,1517
2208,0.9281,1451,1199,1271,1404,1502,1492,1780,1514
2258,0.8162,1464,1253,1304,1486,1531,1519,1772,1513
2303,0.8643,1498,1271,1315,1481,1537,1566,1822,1611
2318,0.8621,1499,1283,1280,1516,1567,1570,1828,1605
2402,0.7727,1476,1272,1347,1538,1593,1574,1889,1706
2449,0.7549,1513,1349,1327,1610,1641,1606,1919,1694
2483,0.86,1517,1344,1363,1577,1635,1646,1901,1714
2490,0.9438,1557,1326,1347,1681,1694,1644,1965,1779
2588,0.7927,1519,1353,1383,1641,1725,1706,1992,1799
2615,0.8846,1544,1388,1411,1728,1769,1703,2004,1843
2723,0.7552,1563,1418,1430,1743,1782,1752,2071,1870
2753,0.8614,1544,1425,1466,1757,1810,1767,2083,1933
2849,0.5966,1610,1441,1494,1817,1828,1802,2121,1974
2838,0.8254,1628,1456,1526,1854,1840,1828,2185,2003
2956,0.7628,1646,1474,1540,1919,1908,1850,2196,2058
3022,0.7949,1655,1532,1592,1927,1985,1899,2239,2116
3175,0.462,1709,1548,1562,1995,2031,1945,2257,2142
3217,0.5248,1696,1585,1656,2029,2079,1982,2311,2219
3255,0.6998,1735,1614,1630,2106,2092,1981,2379,2256
3364,0.6269,1755,1655,1681,2134,2150,2046,2376,2260
3443,0.6696,1812,1704,1739,2176,2221,2061,2448,2341
3483,0.7154,1822,1751,1777,2284,2210,2156,2519,2448
3592,0.6626,1858,1773,1832,2334,2347,2125,2569,2479
3728,0.4952,1868,1848,1898,2405,2362,2205,2613,2587
3823,0.5717,1941,1872,1902,2492,2423,2296,2670,2644
3950,0.4977,1941,1954,2017,2519,2498,2344,2743,2663
4055,0.4356,1995,2007,2061,2643,2553,2405,2813,2766
4176,0.4493,2030,2074,2095,2675,2614,2475,2900,2789
4263,0.4547,2068,2159,2158,2779,2708,2533,2966,2874
4407,0.4525,2120,2241,2229,2851,2774,2580,3017,2964
4523,0.3742,2125,2297,2288,2976,2813,2649,3087,3024
4618,0.4865,2253,2382,2370,3032,2929,2715,3158,3105
4745,0.4143,2282,2475,2424,3149,3015,2825,3246,3202
4914,0.3817,2365,2577,2536,3204,3055,2923,3356,3276
5122,0.2698,2429,2698,2637,3321,3113,2984,3445,3366
5185,0.4303,2543,2785,2742,3387,3242,3124,3538,3468
5390,0.3291,2596,2875,2829,3536,3336,3167,3657,3557
5511,0.3948,2737,2997,2891,3658,3430,3256,3748,3710
5660,0.3799,2838,3121,3056,3719,3482,3405,3888,3770
