pixel,reflectance1,reflectance2,absorption1,absorption2,side,mm
1,3.44E-05,1.87E-07,0.199227878,0.526974364,0,patient 10
2,3.44E-05,2.01E-07,0.199227878,0.466424634,0,
3,3.22E-05,1.89E-07,0.199227878,0.639055486,0,
4,3.02E-05,1.61E-07,0.199227878,1,0,
5,2.89E-05,2.03E-07,0.199227878,0.648401331,0,
6,2.77E-05,2.22E-07,0.199227878,0.552936329,0,
7,2.65E-05,2.09E-07,0.199227878,0.732813894,0,
8,2.53E-05,2.34E-07,0.199227878,0.598795686,0,
9,2.42E-05,2.70E-07,0.199227878,0.403090328,0,
10,2.30E-05,2.50E-07,0.199227878,0.615922392,0,
11,2.19E-05,2.48E-07,0.199227878,0.698773868,0,
12,2.10E-05,2.86E-07,0.199227878,0.505377013,0,
13,2.01E-05,3.06E-07,0.199227878,0.444497541,0,
14,1.91E-05,3.01E-07,0.199227878,0.550066811,0,
15,1.83E-05,3.27E-07,0.199227878,0.463861764,0,
16,1.75E-05,3.49E-07,0.199227878,0.410101532,0,
17,1.66E-05,3.65E-07,0.199227878,0.395987443,0,
18,1.59E-05,3.52E-07,0.199227878,0.540538488,0,
19,1.51E-05,3.62E-07,0.199227878,0.560926414,0,
20,1.45E-05,4.02E-07,0.199227878,0.427007783,0,
21,1.39E-05,4.31E-07,0.199227878,0.367562725,0,
22,1.31E-05,3.82E-07,0.199227878,0.684373969,0,
23,1.26E-05,4.28E-07,0.199227878,0.534471432,0,
24,1.20E-05,4.64E-07,0.199227878,0.44589615,0,
25,1.15E-05,4.75E-07,0.199227878,0.477531228,0,
26,1.10E-05,5.05E-07,0.199227878,0.428643462,0,
27,1.04E-05,5.05E-07,0.199227878,0.50775165,0,
28,9.95E-06,5.45E-07,0.199227878,0.431196746,0,
29,9.54E-06,5.50E-07,0.199227878,0.4912243,0,
30,9.11E-06,5.76E-07,0.199227878,0.475921315,0,
31,8.66E-06,5.80E-07,0.199227878,0.54392336,0,
32,8.34E-06,6.13E-07,0.199227878,0.510044637,0,
33,7.90E-06,6.38E-07,0.199227878,0.507456182,0,
34,7.58E-06,6.73E-07,0.199227878,0.476422854,0,
35,7.25E-06,6.94E-07,0.199227878,0.495822836,0,
36,6.91E-06,6.87E-07,0.199227878,0.602956675,0,
37,6.61E-06,7.99E-07,0.168076785,0.358320203,0,
38,6.28E-06,7.50E-07,0.200585637,0.585684492,0,
39,6.08E-06,8.35E-07,0.073055813,0.434217712,0,
40,5.68E-06,8.51E-07,0.249088169,0.479746957,0,
41,5.47E-06,9.24E-07,0.171546013,0.384983146,0,
42,5.25E-06,9.41E-07,0.134978003,0.431581107,0,
43,4.99E-06,9.66E-07,0.162329108,0.463517057,0,
44,4.75E-06,1.05E-06,0.182151257,0.371998639,0,
45,4.51E-06,1.08E-06,0.232023304,0.392173444,0,
46,4.35E-06,1.11E-06,0.155420284,0.414978514,0,
47,4.18E-06,1.21E-06,0.095615434,0.305423475,0,
48,3.94E-06,1.21E-06,0.214244437,0.401946367,0,
49,3.79E-06,1.29E-06,0.158071595,0.340808646,0,
50,3.60E-06,1.35E-06,0.199362718,0.338311369,0,
51,3.45E-06,1.39E-06,0.17240709,0.364911803,0,
52,3.29E-06,1.46E-06,0.185935729,0.346641233,0,
53,3.11E-06,1.49E-06,0.270112483,0.381807744,0,
54,3.04E-06,1.59E-06,0.105175285,0.335101049,0,
55,2.85E-06,1.67E-06,0.252920742,0.301889293,0,
56,2.71E-06,1.69E-06,0.304523306,0.377857022,0,
57,2.62E-06,1.80E-06,0.218392859,0.326356941,0,
58,2.49E-06,1.89E-06,0.283314085,0.300623917,0,
59,2.39E-06,1.94E-06,0.254810752,0.334523328,0,
60,2.27E-06,2.05E-06,0.28547868,0.301405578,0,
61,2.20E-06,2.15E-06,0.218099612,0.29079047,0,
62,2.09E-06,2.30E-06,0.255167144,0.222270504,0,
63,1.98E-06,2.32E-06,0.317845217,0.306403385,0,
64,1.92E-06,2.44E-06,0.25090686,0.279889984,0,
65,1.84E-06,2.58E-06,0.238326788,0.241768699,0,
66,1.74E-06,2.67E-06,0.304294385,0.25613683,0,
67,1.67E-06,2.78E-06,0.286787603,0.264022894,0,
68,1.58E-06,2.90E-06,0.37304543,0.256867846,0,
69,1.52E-06,3.08E-06,0.373207969,0.208427229,0,
70,1.46E-06,3.20E-06,0.328077618,0.215919767,0,
71,1.37E-06,3.34E-06,0.451532222,0.215855847,0,
72,1.33E-06,3.52E-06,0.37432791,0.192038714,0,
73,1.27E-06,3.64E-06,0.412063273,0.211770385,0,
74,1.23E-06,3.79E-06,0.309361221,0.221178583,0,
75,1.13E-06,4.00E-06,0.58575403,0.18758477,0,
76,1.10E-06,4.15E-06,0.498871436,0.199121316,0,
77,1.07E-06,4.38E-06,0.438413808,0.166526297,0,
78,1.02E-06,4.59E-06,0.439115304,0.154701587,0,
79,9.99E-07,4.80E-06,0.309549272,0.150299235,0,
80,9.27E-07,5.05E-06,0.510466994,0.126819231,0,
81,8.84E-07,5.23E-06,0.548295814,0.151794772,0,
82,8.46E-07,5.53E-06,0.554358561,0.114162002,0,
83,8.11E-07,5.83E-06,0.560543705,0.084190483,0,
84,7.85E-07,6.05E-06,0.499859973,0.10355553,0,
85,7.36E-07,6.29E-06,0.636220818,0.119201363,0,
86,7.14E-07,6.62E-06,0.564900047,0.096733821,0,
87,7.09E-07,6.93E-06,0.359883256,0.092189104,0,
88,6.52E-07,7.24E-06,0.609994941,0.093475392,0,
89,6.29E-07,7.67E-06,0.574291088,0.05152476,0,
90,6.11E-07,8.01E-06,0.506082517,0.054906381,0,
91,5.77E-07,8.37E-06,0.59261834,0.054922776,0,
92,5.61E-07,8.81E-06,0.519526786,0.033870321,0,
93,5.42E-07,9.26E-06,0.486296065,0.015856149,0,
94,4.82E-07,9.57E-06,0.909070082,0.058214604,0,
95,4.89E-07,1.01E-05,0.59676954,0.025526473,0,
96,4.71E-07,1.06E-05,0.581603323,0.034068937,0,
97,4.19E-07,1.10E-05,1,0.035334381,0,
98,4.48E-07,1.17E-05,0.404141742,0,0,
99,4.24E-07,1.22E-05,0.480168482,0.00611112,0,
100,4.10E-07,1.28E-05,0.449857094,0.01170328,0,
101,4.12E-07,1.33E-05,0.203513154,0.031407555,0,
102,3.46E-07,1.39E-05,0.922488249,0.029981321,0,
103,3.59E-07,1.46E-05,0.509156925,0.033644265,0,
104,3.36E-07,1.53E-05,0.641379393,0.030219036,0,
105,3.24E-07,1.61E-05,0.626957913,0.025730081,0,
106,3.27E-07,1.69E-05,0.36398882,0.013110901,0,
107,3.17E-07,1.77E-05,0.313194934,0.018029027,0,
108,3.01E-07,1.86E-05,0.378339008,0.018302162,0,
109,2.85E-07,1.95E-05,0.448264125,0.018302162,0,
110,2.63E-07,2.04E-05,0.65752165,0.018302162,0,
111,2.84E-07,2.16E-05,0.072442585,0.018302162,0,
112,2.50E-07,2.25E-05,0.519530801,0.018302162,0,
113,2.37E-07,2.36E-05,0.57632152,0.018302162,0,
114,2.27E-07,2.47E-05,0.610629112,0.018302162,0,
115,2.28E-07,2.59E-05,0.377788766,0.018302162,0,
116,2.36E-07,2.72E-05,0.021817707,0.018302162,0,
117,2.07E-07,2.85E-05,0.467197614,0.018302162,0,
118,1.98E-07,2.98E-05,0.483211222,0.018302162,0,
119,1.76E-07,3.14E-05,0.867701851,0.018302162,0,
120,1.77E-07,3.28E-05,0.646105557,0.018302162,0,
121,1.75E-07,3.44E-05,0.515563523,0.018302162,0,
122,1.88E-07,3.60E-05,0,0.018302162,0,
123,1.76E-07,3.76E-05,0.128031371,0.018302162,0,
124,1.49E-07,3.95E-05,0.71838911,0.018302162,0,
125,1.54E-07,4.13E-05,0.382445131,0.018302162,0,
126,1.41E-07,4.31E-05,0.630462039,0.018302162,0,
127,1.60E-07,4.51E-05,0.630462039,0.018302162,0,
128,1.34E-07,4.51E-05,0.630462039,0.018302162,0,
1,2.62E-05,1.48E-07,0.080280177,0.460785509,2,patient 12
2,2.52E-05,1.55E-07,0.080280177,0.41008894,2,
3,2.41E-05,1.53E-07,0.080280177,0.583120655,2,
4,2.31E-05,1.66E-07,0.080280177,0.412465943,2,
5,2.21E-05,1.59E-07,0.080280177,0.679900102,2,
6,2.12E-05,1.73E-07,0.080280177,0.50987468,2,
7,2.02E-05,1.68E-07,0.080280177,0.733254595,2,
8,1.94E-05,1.71E-07,0.080280177,0.794994501,2,
9,1.85E-05,1.73E-07,0.080280177,0.878917496,2,
10,1.76E-05,2.12E-07,0.080280177,0.295944884,2,
11,1.68E-05,2.02E-07,0.080280177,0.600374865,2,
12,1.61E-05,2.26E-07,0.080280177,0.316537107,2,
13,1.54E-05,2.33E-07,0.080280177,0.340350727,2,
14,1.46E-05,2.11E-07,0.078652406,0.817736778,2,
15,1.39E-05,2.59E-07,0.077256298,0.210440893,2,
16,1.33E-05,2.48E-07,0.07323814,0.497129681,2,
17,1.26E-05,2.45E-07,0.080272695,0.672361646,2,
18,1.21E-05,2.64E-07,0.062692755,0.52836834,2,
19,1.15E-05,2.67E-07,0.073012211,0.618897133,2,
20,1.10E-05,2.55E-07,0.064146375,0.917737293,2,
21,1.05E-05,2.80E-07,0.078267886,0.703257,2,
22,9.93E-06,2.86E-07,0.101429778,0.773021841,2,
23,9.54E-06,3.05E-07,0.073899352,0.66594191,2,
24,9.05E-06,2.96E-07,0.101291448,0.919267321,2,
25,8.62E-06,3.31E-07,0.113078818,0.623719323,2,
26,8.21E-06,3.58E-07,0.129175954,0.460708444,2,
27,7.83E-06,3.31E-07,0.133977942,0.906522761,2,
28,7.49E-06,3.92E-07,0.131739721,0.398627146,2,
29,7.12E-06,3.58E-07,0.154971555,0.893833899,2,
30,6.81E-06,3.83E-07,0.150263305,0.77778752,2,
31,6.49E-06,3.99E-07,0.165279561,0.761326901,2,
32,6.16E-06,4.23E-07,0.199396448,0.674740586,2,
33,5.89E-06,4.23E-07,0.1957963,0.818822107,2,
34,5.70E-06,4.50E-07,0.14907519,0.722928127,2,
35,5.40E-06,4.49E-07,0.194543077,0.883677069,2,
36,5.17E-06,4.87E-07,0.190138172,0.70311903,2,
37,4.99E-06,4.70E-07,0.160102953,1,2,
38,4.75E-06,5.24E-07,0.179563868,0.708376377,2,
39,4.60E-06,5.43E-07,0.139265728,0.715779732,2,
40,4.39E-06,5.76E-07,0.147905542,0.628659476,2,
41,4.20E-06,5.96E-07,0.157092402,0.646151269,2,
42,4.03E-06,6.01E-07,0.151441061,0.767329581,2,
43,3.89E-06,6.32E-07,0.123961755,0.713543599,2,
44,3.73E-06,6.41E-07,0.125582035,0.819477124,2,
45,3.64E-06,6.99E-07,0.058724243,0.607475665,2,
46,3.49E-06,7.47E-07,0.063620352,0.481900119,2,
47,3.33E-06,7.42E-07,0.078828091,0.678333662,2,
48,3.20E-06,7.71E-07,0.071779622,0.680226378,2,
49,3.11E-06,8.36E-07,0.030894473,0.49132148,2,
50,2.99E-06,8.56E-07,0.018798822,0.558732887,2,
51,2.86E-06,9.10E-07,0.034042178,0.451635273,2,
52,2.73E-06,9.23E-07,0.058574823,0.563709951,2,
53,2.66E-06,9.84E-07,0,0.448013002,2,
54,2.54E-06,1.05E-06,0.018609374,0.333290525,2,
55,2.43E-06,1.09E-06,0.037985867,0.309107617,2,
56,2.34E-06,1.14E-06,0.025405044,0.285360054,2,
57,2.25E-06,1.17E-06,0.028442411,0.354640568,2,
58,2.15E-06,1.21E-06,0.045026766,0.36670031,2,
59,2.04E-06,1.26E-06,0.084194885,0.370233645,2,
60,1.95E-06,1.32E-06,0.096810335,0.331355816,2,
61,1.91E-06,1.41E-06,0.042047245,0.211756109,2,
62,1.81E-06,1.46E-06,0.083935817,0.234501087,2,
63,1.75E-06,1.52E-06,0.068352896,0.232633354,2,
64,1.69E-06,1.63E-06,0.053089722,0.079676644,2,
65,1.59E-06,1.66E-06,0.11324805,0.183764201,2,
66,1.55E-06,1.71E-06,0.087699746,0.234932782,2,
67,1.46E-06,1.83E-06,0.138458923,0.089089045,2,
68,1.39E-06,1.88E-06,0.174328247,0.159454773,2,
69,1.35E-06,1.98E-06,0.151771767,0.085816037,2,
70,1.29E-06,2.04E-06,0.157490243,0.127595645,2,
71,1.22E-06,2.10E-06,0.226652586,0.193417708,2,
72,1.17E-06,2.23E-06,0.216393348,0.078201574,2,
73,1.13E-06,2.32E-06,0.202290388,0.085184599,2,
74,1.10E-06,2.42E-06,0.180321665,0.081780704,2,
75,1.02E-06,2.49E-06,0.273568231,0.149921277,2,
76,9.87E-07,2.63E-06,0.268009719,0.072366119,2,
77,9.59E-07,2.74E-06,0.241550737,0.073493286,2,
78,9.26E-07,2.85E-06,0.233047708,0.067516209,2,
79,8.89E-07,3.01E-06,0.241108831,0,2,
80,8.38E-07,3.11E-06,0.298168141,0.046147043,2,
81,8.17E-07,3.23E-06,0.26350399,0.06605569,2,
82,7.79E-07,3.37E-06,0.288789523,0.060624696,2,
83,7.46E-07,3.51E-06,0.30561989,0.070183377,2,
84,6.97E-07,3.67E-06,0.387870355,0.052731288,2,
85,6.80E-07,3.81E-06,0.349111124,0.06828458,2,
86,6.44E-07,4.02E-06,0.394466153,0.06828458,2,
87,6.17E-07,4.19E-06,0.409227419,0.06828458,2,
88,6.01E-07,4.40E-06,0.37786323,0.06828458,2,
89,5.68E-07,4.58E-06,0.425787469,0.06828458,2,
90,5.48E-07,4.82E-06,0.424096153,0.06828458,2,
91,5.41E-07,5.06E-06,0.357265311,0.06828458,2,
92,5.02E-07,5.30E-06,0.457549682,0.06828458,2,
93,4.86E-07,5.56E-06,0.443173719,0.06828458,2,
94,4.89E-07,5.85E-06,0.33509291,0.06828458,2,
95,4.47E-07,6.12E-06,0.463443865,0.06828458,2,
96,4.41E-07,6.43E-06,0.408441655,0.06828458,2,
97,4.14E-07,6.73E-06,0.472749726,0.06828458,2,
98,3.89E-07,7.15E-06,0.535499829,0.06828458,2,
99,3.88E-07,7.48E-06,0.447392723,0.06828458,2,
100,3.70E-07,7.79E-06,0.472699009,0.06828458,2,
101,3.48E-07,8.26E-06,0.531384687,0.06828458,2,
102,3.38E-07,8.66E-06,0.518002141,0.06828458,2,
103,3.21E-07,9.13E-06,0.547013355,0.06828458,2,
104,3.07E-07,9.57E-06,0.564474629,0.06828458,2,
105,2.86E-07,1.00E-05,0.652489351,0.06828458,2,
106,3.01E-07,1.06E-05,0.440233088,0.06828458,2,
107,2.56E-07,1.11E-05,0.73534131,0.06828458,2,
108,2.60E-07,1.17E-05,0.609159334,0.06828458,2,
109,2.61E-07,1.23E-05,0.520646704,0.06828458,2,
110,2.40E-07,1.30E-05,0.6260452,0.06828458,2,
111,2.50E-07,1.37E-05,0.450933649,0.06828458,2,
112,2.29E-07,1.43E-05,0.573090014,0.06828458,2,
113,2.36E-07,1.51E-05,0.421564095,0.06828458,2,
114,2.16E-07,1.58E-05,0.532350753,0.06828458,2,
115,2.07E-07,1.66E-05,0.555832687,0.06828458,2,
116,2.02E-07,1.74E-05,0.529367402,0.06828458,2,
117,1.85E-07,1.84E-05,0.639289163,0.06828458,2,
118,2.14E-07,1.93E-05,0.243939903,0.06828458,2,
119,1.52E-07,2.03E-05,0.905919454,0.06828458,2,
120,1.79E-07,2.13E-05,0.473609304,0.06828458,2,
121,1.49E-07,2.23E-05,0.798953924,0.06828458,2,
122,1.60E-07,2.34E-05,0.571115675,0.06828458,2,
123,1.49E-07,2.46E-05,0.637473409,0.06828458,2,
124,1.41E-07,2.58E-05,0.686175798,0.06828458,2,
125,1.45E-07,2.70E-05,0.54409922,0.06828458,2,
126,1.26E-07,2.83E-05,0.761358653,0.06828458,2,
127,1.25E-07,2.97E-05,0.70851733,0.06828458,2,
128,1.05E-07,3.13E-05,1,0.06828458,2,
1,1.92E-05,0.05027148,1.16E-07,0.470363906,1,pateint 13
2,1.85E-05,0.05027148,1.44E-07,0,1,
3,1.77E-05,0.05027148,1.10E-07,0.822665324,1,
4,1.70E-05,0.05027148,1.43E-07,0.201223444,1,
5,1.63E-05,0.05027148,1.48E-07,0.190919957,1,
6,1.57E-05,0.05027148,1.46E-07,0.33109813,1,
7,1.49E-05,0.05027148,1.30E-07,0.748355459,1,
8,1.43E-05,0.05027148,1.55E-07,0.363407135,1,
9,1.37E-05,0.05027148,1.52E-07,0.51269407,1,
10,1.31E-05,0.05027148,1.59E-07,0.482641905,1,
11,1.26E-05,0.05027148,1.71E-07,0.377929623,1,
12,1.20E-05,0.05027148,1.55E-07,0.756869811,1,
13,1.15E-05,0.05027148,1.73E-07,0.540532128,1,
14,1.10E-05,0.05027148,1.89E-07,0.396479932,1,
15,1.05E-05,0.05027148,1.78E-07,0.675393827,1,
16,1.00E-05,0.05027148,1.89E-07,0.603466122,1,
17,9.63E-06,0.05027148,1.95E-07,0.61786549,1,
18,9.17E-06,0.05027148,2.14E-07,0.454342591,1,
19,8.75E-06,0.05027148,1.84E-07,1,1,
20,8.38E-06,0.05027148,2.13E-07,0.679345101,1,
21,8.03E-06,0.030181315,2.37E-07,0.46489017,1,
22,7.66E-06,0.030414827,2.36E-07,0.583752842,1,
23,7.31E-06,0.028233735,2.53E-07,0.486906883,1,
24,6.99E-06,0.022565679,2.51E-07,0.621513196,1,
25,6.67E-06,0.019754688,2.60E-07,0.633301453,1,
26,6.38E-06,0.01766788,2.66E-07,0.671653259,1,
27,6.06E-06,0.032425311,2.76E-07,0.676379839,1,
28,5.85E-06,0,2.89E-07,0.646155158,1,
29,5.55E-06,0.019071623,2.91E-07,0.740502941,1,
30,5.32E-06,0.012323354,3.19E-07,0.568673233,1,
31,5.07E-06,0.020631792,3.17E-07,0.697948849,1,
32,4.82E-06,0.036105725,3.37E-07,0.626256702,1,
33,4.62E-06,0.027191144,3.47E-07,0.655883285,1,
34,4.41E-06,0.030010053,3.63E-07,0.624066981,1,
35,4.19E-06,0.048947152,3.59E-07,0.781579833,1,
36,4.03E-06,0.0351759,4.03E-07,0.52806446,1,
37,3.85E-06,0.041639752,4.10E-07,0.596176529,1,
38,3.65E-06,0.062664317,4.35E-07,0.520458648,1,
39,3.56E-06,0.015071866,4.63E-07,0.443995898,1,
40,3.34E-06,0.06390558,4.43E-07,0.717680165,1,
41,3.20E-06,0.063586846,4.80E-07,0.571483278,1,
42,3.05E-06,0.075443821,5.15E-07,0.460228389,1,
43,2.92E-06,0.081317637,5.17E-07,0.578806665,1,
44,2.79E-06,0.088420975,5.44E-07,0.533611188,1,
45,2.67E-06,0.088375662,5.54E-07,0.602560942,1,
46,2.55E-06,0.09980008,5.93E-07,0.500360364,1,
47,2.43E-06,0.114189592,6.10E-07,0.534195004,1,
48,2.31E-06,0.129369216,6.22E-07,0.601022843,1,
49,2.20E-06,0.141655311,6.49E-07,0.583961503,1,
50,2.11E-06,0.146802737,6.78E-07,0.567115562,1,
51,2.04E-06,0.125348251,6.99E-07,0.593780103,1,
52,1.95E-06,0.127983772,7.47E-07,0.496042076,1,
53,1.84E-06,0.166823275,7.84E-07,0.458414675,1,
54,1.76E-06,0.169488444,7.88E-07,0.582689394,1,
55,1.67E-06,0.205227497,8.42E-07,0.482351195,1,
56,1.60E-06,0.203583868,8.77E-07,0.477155211,1,
57,1.54E-06,0.190986966,9.12E-07,0.476534054,1,
58,1.46E-06,0.227230966,9.48E-07,0.478734715,1,
59,1.43E-06,0.183422788,9.79E-07,0.50553196,1,
60,1.33E-06,0.245809707,1.01E-06,0.523361,1,
61,1.28E-06,0.247133129,1.08E-06,0.425680765,1,
62,1.23E-06,0.245986819,1.11E-06,0.473575904,1,
63,1.16E-06,0.28379248,1.19E-06,0.375433949,1,
64,1.13E-06,0.248297004,1.24E-06,0.355236563,1,
65,1.06E-06,0.294555752,1.29E-06,0.357701583,1,
66,1.03E-06,0.25930467,1.35E-06,0.327146806,1,
67,9.67E-07,0.316992369,1.41E-06,0.308777651,1,
68,9.38E-07,0.295417756,1.48E-06,0.272951206,1,
69,8.67E-07,0.377650409,1.52E-06,0.345112503,1,
70,8.34E-07,0.372549319,1.58E-06,0.355192592,1,
71,7.91E-07,0.398492978,1.66E-06,0.300708698,1,
72,7.58E-07,0.404277827,1.71E-06,0.346084839,1,
73,7.36E-07,0.381719731,1.80E-06,0.30384952,1,
74,6.91E-07,0.4276475,1.85E-06,0.357202539,1,
75,6.54E-07,0.45836091,1.94E-06,0.335381297,1,
76,6.19E-07,0.486557622,2.02E-06,0.330411037,1,
77,6.02E-07,0.462475626,2.13E-06,0.289532873,1,
78,5.54E-07,0.549508913,2.21E-06,0.315327866,1,
79,5.33E-07,0.544964342,2.32E-06,0.278477131,1,
80,5.14E-07,0.535850456,2.39E-06,0.329431948,1,
81,5.07E-07,0.487447213,2.51E-06,0.303944257,1,
82,4.72E-07,0.548464902,2.60E-06,0.303944257,1,
83,4.49E-07,0.566443406,2.70E-06,0.303944257,1,
84,3.99E-07,0.716288886,2.79E-06,0.303944257,1,
85,4.17E-07,0.553100369,2.96E-06,0.303944257,1,
86,3.79E-07,0.661171511,3.06E-06,0.303944257,1,
87,3.45E-07,0.759784043,3.15E-06,0.303944257,1,
88,3.50E-07,0.659525322,3.32E-06,0.303944257,1,
89,3.45E-07,0.611125498,3.49E-06,0.303944257,1,
90,3.20E-07,0.680702042,3.63E-06,0.303944257,1,
91,2.90E-07,0.782563156,3.76E-06,0.303944257,1,
92,3.01E-07,0.645648277,3.93E-06,0.303944257,1,
93,2.83E-07,0.687519236,4.13E-06,0.303944257,1,
94,2.67E-07,0.71599294,4.28E-06,0.303944257,1,
95,2.74E-07,0.603340194,4.45E-06,0.303944257,1,
96,2.28E-07,0.862476549,4.63E-06,0.303944257,1,
97,2.25E-07,0.808129186,4.85E-06,0.303944257,1,
98,2.35E-07,0.664425785,5.10E-06,0.303944257,1,
99,2.19E-07,0.723603953,5.33E-06,0.303944257,1,
100,2.07E-07,0.752140342,5.53E-06,0.303944257,1,
101,1.96E-07,0.774224033,5.82E-06,0.303944257,1,
102,1.98E-07,0.692705958,6.13E-06,0.303944257,1,
103,1.78E-07,0.807099867,6.40E-06,0.303944257,1,
104,1.61E-07,0.909431137,6.71E-06,0.303944257,1,
105,1.61E-07,0.839773052,7.04E-06,0.303944257,1,
106,1.63E-07,0.760622284,7.37E-06,0.303944257,1,
107,1.51E-07,0.817766752,7.72E-06,0.303944257,1,
108,1.54E-07,0.724412133,8.09E-06,0.303944257,1,
109,1.39E-07,0.827827236,8.55E-06,0.303944257,1,
110,1.30E-07,0.870979463,8.99E-06,0.303944257,1,
111,1.37E-07,0.725949508,9.45E-06,0.303944257,1,
112,1.18E-07,0.899164425,9.93E-06,0.303944257,1,
113,1.11E-07,0.935938942,1.05E-05,0.303944257,1,
114,1.13E-07,0.849881625,1.10E-05,0.303944257,1,
115,1.12E-07,0.807829506,1.16E-05,0.303944257,1,
116,1.33E-07,0.472262854,1.22E-05,0.303944257,1,
117,1.05E-07,0.785559811,1.29E-05,0.303944257,1,
118,8.80E-08,1,1.36E-05,0.303944257,1,
119,9.99E-08,0.74412327,1.44E-05,0.303944257,1,
120,9.07E-08,0.833556434,1.52E-05,0.303944257,1,
121,9.68E-08,0.675407493,1.60E-05,0.303944257,1,
122,9.45E-08,0.65588732,1.69E-05,0.303944257,1,
123,8.33E-08,0.789950815,1.78E-05,0.303944257,1,
124,8.70E-08,0.666850918,1.88E-05,0.303944257,1,
125,7.41E-08,0.850818251,1.98E-05,0.303944257,1,
126,9.68E-08,0.395751078,2.09E-05,0.303944257,1,
127,6.67E-08,0.895319929,2.19E-05,0.303944257,1,
128,6.43E-08,0.892597443,2.32E-05,0.303944257,1,
1,4.42E-05,7.31E-07,0.010845138,0.778471938,0,patient 14
2,4.26E-05,6.92E-07,0.010845138,1,0,
3,4.11E-05,7.39E-07,0.010845138,0.891919876,0,
4,3.97E-05,7.69E-07,0.010845138,0.85363427,0,
5,3.81E-05,7.93E-07,0.010845138,0.841680643,0,
6,3.64E-05,7.84E-07,0.010845138,0.949251639,0,
7,3.51E-05,8.20E-07,0.010845138,0.895505015,0,
8,3.36E-05,8.52E-07,0.010845138,0.862808047,0,
9,3.21E-05,8.70E-07,0.010845138,0.877780356,0,
10,3.09E-05,9.06E-07,0.010845138,0.841060767,0,
11,2.96E-05,9.00E-07,0.010845138,0.935281833,0,
12,2.83E-05,9.17E-07,0.010845138,0.957142623,0,
13,2.72E-05,9.57E-07,0.010845138,0.914416993,0,
14,2.60E-05,9.80E-07,0.010845138,0.923384855,0,
15,2.50E-05,9.96E-07,0.010845138,0.955340455,0,
16,2.39E-05,1.02E-06,0.010845138,0.9539087,0,
17,2.29E-05,1.06E-06,0.010845138,0.943622257,0,
18,2.21E-05,1.11E-06,0.010845138,0.886221444,0,
19,2.13E-05,1.14E-06,0.009148505,0.869961782,0,
20,2.04E-05,1.18E-06,0.03015863,0.848669772,0,
21,1.97E-05,1.22E-06,0,0.824848629,0,
22,1.87E-05,1.21E-06,0.06906774,0.946203367,0,
23,1.81E-05,1.24E-06,0.052111274,0.943116172,0,
24,1.73E-05,1.27E-06,0.079807403,0.97166862,0,
25,1.66E-05,1.33E-06,0.099178286,0.909138581,0,
26,1.59E-05,1.34E-06,0.117843884,0.973393556,0,
27,1.53E-05,1.40E-06,0.126515366,0.925619038,0,
28,1.47E-05,1.41E-06,0.139854233,0.988715628,0,
29,1.43E-05,1.52E-06,0.102871096,0.828892812,0,
30,1.37E-05,1.49E-06,0.129896894,0.996064761,0,
31,1.31E-05,1.58E-06,0.163178348,0.902535948,0,
32,1.26E-05,1.64E-06,0.185711992,0.866691476,0,
33,1.20E-05,1.65E-06,0.225254983,0.934779683,0,
34,1.16E-05,1.71E-06,0.219166394,0.909505513,0,
35,1.13E-05,1.77E-06,0.197749533,0.892775671,0,
36,1.08E-05,1.79E-06,0.217153706,0.939672173,0,
37,1.04E-05,1.85E-06,0.251222232,0.925706326,0,
38,1.00E-05,1.91E-06,0.254320717,0.929378072,0,
39,9.79E-06,2.02E-06,0.19146349,0.836676312,0,
40,9.18E-06,2.00E-06,0.317075397,0.96274875,0,
41,8.84E-06,2.07E-06,0.328867624,0.941180053,0,
42,8.45E-06,2.16E-06,0.37229655,0.887982203,0,
43,8.15E-06,2.19E-06,0.378089306,0.948062826,0,
44,7.83E-06,2.29E-06,0.39935264,0.899454972,0,
45,7.51E-06,2.30E-06,0.428387254,0.985138707,0,
46,7.26E-06,2.38E-06,0.424981038,0.963887434,0,
47,6.95E-06,2.44E-06,0.464785868,0.974827694,0,
48,6.70E-06,2.55E-06,0.47632642,0.936534747,0,
49,6.43E-06,2.65E-06,0.499743133,0.894979603,0,
50,6.16E-06,2.73E-06,0.534498712,0.896145123,0,
51,5.96E-06,2.82E-06,0.532529732,0.890346974,0,
52,5.76E-06,2.90E-06,0.532067831,0.897475465,0,
53,5.56E-06,2.97E-06,0.543665853,0.910875281,0,
54,5.33E-06,3.11E-06,0.572869607,0.852762065,0,
55,5.17E-06,3.25E-06,0.565995482,0.809102062,0,
56,4.98E-06,3.33E-06,0.579515229,0.82390436,0,
57,4.79E-06,3.43E-06,0.599035911,0.824947211,0,
58,4.63E-06,3.56E-06,0.603167338,0.800305281,0,
59,4.46E-06,3.70E-06,0.618060957,0.764849238,0,
60,4.28E-06,3.84E-06,0.652568676,0.742467789,0,
61,4.16E-06,3.96E-06,0.63591828,0.737816256,0,
62,3.96E-06,4.07E-06,0.68971307,0.759922665,0,
63,3.84E-06,4.32E-06,0.687139465,0.643795344,0,
64,3.69E-06,4.41E-06,0.706079695,0.6818343,0,
65,3.58E-06,4.60E-06,0.700085211,0.632311588,0,
66,3.36E-06,4.68E-06,0.80509214,0.687606245,0,
67,3.28E-06,4.91E-06,0.778654252,0.618272014,0,
