intensity,uaa,s1,s2,s3,s4,s5,s6,s7,s8
1539,0.1264,1056,1121,1206,1146,1146,1206,1355,1060
1539,0,1073,1108,1237,1147,1122,1181,1353,1067
1533,0.3734,1079,1115,1218,1148,1120,1238,1361,1085
1573,0.0488,1060,1119,1239,1149,1145,1209,1370,1026
1577,0.397,1088,1135,1247,1158,1146,1245,1348,1109
1593,0.1378,1110,1147,1247,1154,1132,1259,1385,1131
1603,0.4256,1126,1145,1249,1191,1112,1235,1428,1111
1623,0.2846,1107,1154,1285,1220,1175,1269,1398,1119
1592,0.6316,1125,1183,1270,1180,1173,1306,1417,1136
1641,0.3291,1117,1170,1273,1210,1160,1268,1361,1136
1655,0.3644,1125,1193,1258,1207,1193,1267,1402,1161
1686,0.2124,1128,1202,1268,1225,1192,1277,1419,1141
1645,0.7958,1135,1186,1306,1207,1201,1286,1424,1163
1704,0.5862,1153,1197,1288,1234,1214,1280,1421,1215
1728,0.3352,1137,1210,1356,1269,1196,1327,1431,1173
1763,0.4835,1173,1199,1340,1287,1242,1322,1436,1212
1743,0.6532,1182,1217,1349,1274,1232,1328,1460,1204
1762,0.6613,1201,1252,1362,1288,1276,1355,1471,1243
1789,0.624,1205,1247,1336,1338,1301,1380,1492,1261
1814,0.6512,1215,1253,1369,1308,1310,1382,1446,1245
1821,0.6871,1220,1248,1415,1332,1331,1359,1490,1302
1879,0.5378,1267,1305,1418,1347,1345,1401,1501,1308
1863,0.7579,1248,1312,1441,1371,1316,1407,1518,1307
1882,0.8238,1258,1307,1451,1392,1336,1371,1485,1321
1953,0.6599,1242,1304,1450,1405,1362,1429,1539,1362
1947,0.7902,1303,1324,1480,1429,1358,1437,1513,1360
1985,0.8078,1325,1359,1485,1435,1366,1494,1529,1417
2015,0.7781,1321,1361,1507,1452,1436,1516,1569,1370
2053,0.6617,1380,1360,1512,1494,1460,1509,1605,1444
2087,0.7728,1386,1409,1563,1511,1482,1544,1558,1439
2126,1,1380,1429,1531,1520,1487,1554,1583,1513
2142,0.8128,1389,1450,1584,1567,1467,1576,1621,1516
2177,0.8266,1441,1469,1634,1592,1555,1583,1629,1530
2208,0.9281,1394,1475,1620,1592,1512,1591,1652,1576
2258,0.8162,1475,1480,1673,1641,1570,1641,1663,1588
2303,0.8643,1530,1541,1670,1642,1622,1627,1724,1607
2318,0.8621,1488,1532,1717,1684,1643,1655,1768,1645
2402,0.7727,1553,1589,1744,1707,1688,1739,1752,1687
2449,0.7549,1620,1613,1765,1773,1695,1753,1768,1723
2483,0.86,1597,1620,1814,1761,1701,1781,1814,1722
2490,0.9438,1604,1638,1833,1796,1769,1795,1827,1786
2588,0.7927,1654,1691,1876,1819,1773,1806,1834,1822
2615,0.8846,1659,1730,1954,1862,1812,1874,1832,1840
2723,0.7552,1683,1768,1914,1922,1847,1880,1880,1866
2753,0.8614,1749,1761,1958,1927,1926,1933,1936,1933
2849,0.5966,1755,1809,2011,2013,1934,1926,1959,1967
2838,0.8254,1780,1832,2038,2061,1961,1997,2006,1965
2956,0.7628,1834,1879,2092,2073,2009,2060,2030,2047
3022,0.7949,1888,1908,2098,2112,2022,2079,2043,2124
3175,0.462,1924,1950,2202,2149,2091,2118,2121,2127
3217,0.5248,1954,2005,2219,2220,2164,2145,2154,2166
3255,0.6998,2031,2043,2266,2268,2223,2213,2203,2233
3364,0.6269,2078,2059,2308,2286,2226,2221,2221,2337
3443,0.6696,2092,2112,2323,2366,2297,2290,2261,2357
3483,0.7154,2149,2185,2389,2405,2348,2366,2305,2407
3592,0.6626,2190,2184,2426,2490,2411,2395,2369,2453
3728,0.4952,2242,2311,2492,2567,2421,2463,2437,2498
3823,0.5717,2304,2312,2566,2592,2550,2501,2507,2650
3950,0.4977,2340,2387,2619,2677,2564,2595,2579,2653
4055,0.4356,2378,2446,2668,2764,2652,2634,2646,2731
4176,0.4493,2496,2485,2775,2795,2720,2744,2680,2813
4263,0.4547,2509,2577,2814,2868,2799,2752,2720,2900
