intensity,uaa,s1,s2,s3,s4,s5,s6,s7,s8
1539,0.1264,1496,1525,1454,1442,1525,1709,1753,1420
1539,0,1486,1567,1463,1460,1609,1762,1802,1457
1533,0.3734,1511,1545,1453,1487,1583,1739,1806,1428
1573,0.0488,1517,1617,1492,1483,1580,1780,1839,1470
1577,0.397,1548,1588,1542,1514,1603,1780,1791,1503
1593,0.1378,1547,1625,1486,1576,1620,1829,1838,1527
1603,0.4256,1572,1666,1613,1581,1651,1834,1880,1525
1623,0.2846,1602,1666,1555,1608,1651,1871,1912,1562
1592,0.6316,1604,1714,1607,1604,1708,1868,1883,1528
1641,0.3291,1620,1738,1599,1633,1717,1889,1955,1578
1655,0.3644,1647,1745,1617,1707,1728,1934,1998,1602
1686,0.2124,1667,1813,1717,1715,1738,1961,1998,1560
1645,0.7958,1674,1808,1678,1740,1759,2014,2006,1629
1704,0.5862,1707,1859,1712,1711,1808,1972,2054,1666
1728,0.3352,1703,1873,1713,1777,1826,2053,2094,1647
1763,0.4835,1772,1882,1779,1815,1833,2071,2152,1678
1743,0.6532,1763,1918,1793,1833,1858,2113,2142,1719
1762,0.6613,1801,1969,1802,1859,1888,2101,2179,1750
1789,0.624,1827,1979,1845,1882,1946,2165,2268,1767
1814,0.6512,1859,2007,1886,1910,1889,2183,2264,1793
1821,0.6871,1851,2055,1891,1947,1993,2251,2322,1813
1879,0.5378,1875,2125,1968,1976,2021,2246,2342,1862
1863,0.7579,1915,2146,1964,2016,2042,2283,2385,1856
1882,0.8238,1968,2149,2028,2079,2095,2298,2435,1900
1953,0.6599,1977,2226,2070,2061,2097,2323,2485,1930
1947,0.7902,2025,2217,2105,2108,2123,2382,2505,1936
1985,0.8078,2013,2291,2125,2118,2107,2404,2539,1997
2015,0.7781,2056,2328,2199,2171,2197,2491,2609,2016
2053,0.6617,2051,2348,2224,2238,2237,2529,2664,2056
2087,0.7728,2136,2438,2279,2255,2266,2598,2681,2078
2126,1,2170,2430,2331,2307,2326,2600,2743,2082
2142,0.8128,2176,2484,2392,2308,2354,2649,2745,2154
2177,0.8266,2254,2565,2362,2364,2380,2688,2785,2161
2208,0.9281,2234,2552,2494,2405,2442,2749,2867,2213
2258,0.8162,2323,2654,2496,2446,2478,2785,2892,2271
2303,0.8643,2317,2643,2572,2463,2544,2855,2931,2323
2318,0.8621,2397,2738,2600,2504,2592,2935,3018,2334
2402,0.7727,2391,2839,2696,2602,2647,2942,3059,2418
2449,0.7549,2540,2904,2776,2678,2749,3089,3147,2454
2483,0.86,2462,2869,2792,2629,2730,3077,3172,2436
2490,0.9438,2546,2973,2844,2700,2797,3137,3218,2477
2588,0.7927,2552,3008,2892,2752,2835,3224,3301,2536
2615,0.8846,2629,3082,2967,2819,2912,3321,3316,2586
2723,0.7552,2696,3136,3047,2843,2979,3323,3427,2634
2753,0.8614,2696,3183,3110,2907,3041,3415,3478,2701
2849,0.5966,2731,3262,3190,3027,3095,3513,3536,2779
2838,0.8254,2807,3340,3209,3084,3181,3662,3609,2790
2956,0.7628,2902,3365,3357,3115,3196,3613,3687,2840
3022,0.7949,2949,3469,3408,3274,3342,3757,3745,2919
3175,0.462,2981,3542,3524,3287,3342,3858,3852,2950
3217,0.5248,3092,3657,3563,3334,3448,3913,3939,3022
3255,0.6998,3121,3702,3668,3445,3521,3989,4033,3095
3364,0.6269,3199,3737,3779,3489,3637,4145,4135,3116
3443,0.6696,3235,3827,3903,3605,3716,4210,4191,3173
3483,0.7154,3329,3918,3940,3698,3770,4294,4313,3254
3592,0.6626,3410,3995,4057,3788,3889,4431,4414,3351
3728,0.4952,3472,4101,4093,3879,3967,4518,4510,3382
3823,0.5717,3536,4193,4242,3990,4065,4592,4654,3449
3950,0.4977,3581,4296,4356,4086,4145,4691,4694,3563
4055,0.4356,3715,4398,4430,4147,4290,4804,4875,3626
4176,0.4493,3833,4502,4546,4303,4405,4895,4929,3668
4263,0.4547,3871,4614,4655,4375,4479,5025,5107,3786
4407,0.4525,3957,4660,4800,4500,4601,5147,5222,3919
4523,0.3742,4069,4848,4939,4568,4707,5256,5353,3929
4618,0.4865,4154,4931,5064,4719,4819,5326,5432,4032
4745,0.4143,4252,5089,5146,4838,4955,5506,5560,4120
4914,0.3817,4364,5220,5268,4922,5057,5585,5688,4199
5122,0.2698,4461,5267,5425,5059,5141,5690,5867,4304
5185,0.4303,4567,5440,5557,5153,5330,5888,5963,4411
5390,0.3291,4677,5562,5675,5266,5474,6048,6041,4524
5511,0.3948,4775,5665,5859,5446,5596,6145,6272,4589
5660,0.3799,4849,5921,5980,5597,5715,6269,6377,4680
5822,0.4073,5071,5980,6111,5719,5888,6402,6566,4839
6031,0.3232,5139,6083,6323,5796,5983,6596,6629,4909
6189,0.407,5283,6246,6451,5982,6139,6700,6801,4968
6380,0.3867,5391,6369,6620,6090,6293,6866,6982,5154
6621,0.2974,5487,6529,6835,6257,6413,7074,7124,5186
6846,0.3023,5672,6691,6942,6394,6623,7213,7312,5331
7008,0.3449,5779,6845,7179,6591,6773,7389,7452,5452
7234,0.3806,5962,6992,7311,6805,6969,7540,7644,5616
7471,0.3215,6022,7147,7525,6940,7092,7681,7929,5730
7703,0.3909,6192,7393,7757,7097,7311,7919,8008,5820
7892,0.3943,6389,7538,7924,7407,7537,8192,8262,6017
8240,0.3127,6606,7758,8212,7525,7732,8336,8466,6218
8490,0.3336,6756,8002,8439,7715,7990,8598,8657,6355
8732,0.3977,6865,8115,8664,7959,8146,8707,8912,6544
