intensity,uaa,s1,s2,s3,s4,s5,s6,s7,s8
1539,0.1264,1952,1818,1844,1891,1718,1751,1694,1565
1539,0,1930,1853,1916,1887,1813,1754,1644,1608
1533,0.3734,1961,1845,1912,1910,1827,1795,1689,1601
1573,0.0488,1985,1906,1925,1927,1815,1818,1708,1628
1577,0.397,2025,1872,1959,1972,1858,1844,1743,1618
1593,0.1378,2031,1918,1965,1932,1832,1820,1757,1683
1603,0.4256,2078,1948,2024,2015,1923,1892,1787,1704
1623,0.2846,2086,1938,2000,1982,1876,1913,1799,1679
1592,0.6316,2068,1979,2061,2053,1932,1946,1806,1713
1641,0.3291,2092,1988,2058,2078,1938,1945,1841,1746
1655,0.3644,2139,2014,2120,2101,1976,1954,1852,1779
1686,0.2124,2149,1997,2116,2119,2006,1970,1862,1804
1645,0.7958,2166,2060,2141,2162,2001,2026,1884,1826
1704,0.5862,2230,2085,2165,2186,2056,2021,1930,1824
1728,0.3352,2234,2100,2207,2191,2060,2057,1941,1877
1763,0.4835,2274,2128,2185,2223,2082,2127,2005,1857
1743,0.6532,2290,2103,2258,2258,2159,2097,1991,1923
1762,0.6613,2321,2124,2303,2309,2160,2123,2011,1917
1789,0.624,2358,2220,2314,2320,2188,2141,2059,1956
1814,0.6512,2370,2222,2329,2387,2184,2200,2071,1978
1821,0.6871,2414,2224,2408,2384,2253,2203,2111,2007
1879,0.5378,2432,2282,2412,2452,2258,2248,2127,2053
1863,0.7579,2470,2306,2450,2461,2244,2263,2146,2090
1882,0.8238,2515,2308,2499,2500,2358,2286,2191,2105
1953,0.6599,2577,2371,2501,2575,2312,2308,2223,2124
1947,0.7902,2625,2392,2515,2542,2368,2320,2261,2167
1985,0.8078,2641,2399,2614,2603,2373,2397,2278,2224
2015,0.7781,2669,2483,2650,2685,2456,2370,2291,2201
2053,0.6617,2725,2467,2693,2689,2515,2451,2339,2262
2087,0.7728,2776,2533,2737,2709,2552,2495,2359,2291
2126,1,2797,2533,2764,2763,2522,2514,2377,2325
2142,0.8128,2822,2608,2789,2795,2601,2598,2440,2333
2177,0.8266,2889,2646,2854,2894,2596,2626,2456,2391
2208,0.9281,2913,2648,2861,2916,2621,2619,2468,2395
2258,0.8162,2982,2702,2946,2954,2692,2674,2526,2449
2303,0.8643,3061,2762,2995,3018,2710,2697,2568,2459
2318,0.8621,3055,2793,3068,3052,2712,2790,2593,2570
2402,0.7727,3127,2854,3079,3110,2832,2774,2604,2595
2449,0.7549,3259,2951,3208,3197,2861,2880,2739,2665
2483,0.86,3216,2891,3182,3200,2863,2897,2692,2655
2490,0.9438,3306,2979,3267,3279,2943,2886,2722,2720
2588,0.7927,3344,3013,3298,3317,3012,2983,2797,2800
2615,0.8846,3369,3068,3377,3438,3023,3021,2798,2794
2723,0.7552,3477,3138,3397,3475,3059,3065,2884,2829
2753,0.8614,3555,3195,3495,3552,3103,3168,2900,2909
2849,0.5966,3586,3240,3542,3597,3167,3199,2977,2927
2838,0.8254,3682,3304,3632,3671,3236,3261,3036,2983
2956,0.7628,3706,3331,3691,3751,3293,3274,3047,3037
3022,0.7949,3812,3406,3779,3824,3308,3388,3095,3102
3175,0.462,3851,3470,3849,3916,3375,3436,3187,3179
3217,0.5248,3972,3593,3891,3971,3510,3519,3234,3242
3255,0.6998,4044,3604,4012,4066,3536,3635,3306,3309
3364,0.6269,4143,3717,4070,4148,3578,3680,3329,3373
3443,0.6696,4218,3794,4164,4259,3675,3759,3391,3413
3483,0.7154,4297,3884,4243,4381,3706,3813,3448,3476
3592,0.6626,4362,3926,4351,4409,3832,3954,3534,3544
3728,0.4952,4500,4017,4385,4549,3857,4052,3628,3650
3823,0.5717,4603,4122,4469,4684,3984,4094,3655,3719
3950,0.4977,4642,4208,4609,4732,4062,4186,3762,3815
4055,0.4356,4774,4249,4720,4848,4148,4301,3843,3916
4176,0.4493,4852,4365,4791,4972,4195,4353,3893,3910
4263,0.4547,4910,4462,4832,5124,4311,4490,3961,3984
4407,0.4525,5077,4601,5041,5191,4415,4597,4035,4080
4523,0.3742,5218,4680,5057,5310,4515,4655,4154,4214
4618,0.4865,5256,4760,5146,5369,4554,4741,4217,4267
4745,0.4143,5344,4877,5260,5513,4672,4827,4292,4381
4914,0.3817,5476,4961,5330,5631,4798,5000,4357,4454
5122,0.2698,5572,5125,5541,5771,4889,5071,4426,4581
5185,0.4303,5773,5197,5598,5890,4976,5216,4553,4625
5390,0.3291,5871,5319,5734,6029,5091,5361,4660,4739
5511,0.3948,5951,5445,5807,6187,5210,5431,4707,4851
5660,0.3799,6070,5587,5958,6293,5329,5572,4823,4940
5822,0.4073,6159,5673,6062,6430,5473,5658,4961,5071
6031,0.3232,6299,5828,6187,6605,5619,5815,5056,5150
6189,0.407,6491,5951,6263,6833,5738,5981,5131,5271
6380,0.3867,6605,6080,6375,6897,5906,6088,5236,5351
6621,0.2974,6759,6210,6513,7063,6009,6216,5325,5541
6846,0.3023,6926,6386,6692,7243,6189,6412,5470,5597
7008,0.3449,7040,6523,6866,7373,6346,6576,5598,5752
7234,0.3806,7174,6722,7014,7580,6459,6660,5729,5829
7471,0.3215,7342,6891,7187,7800,6717,6828,5935,5981
7703,0.3909,7577,7053,7252,7995,6850,6967,6064,6141
7892,0.3943,7721,7215,7510,8168,7043,7183,6147,6281
8240,0.3127,7967,7423,7657,8382,7289,7349,6379,6425
8490,0.3336,8144,7641,7895,8606,7551,7579,6531,6533
8732,0.3977,8343,7893,8056,8800,7714,7749,6663,6718
8979,0.4533,8537,8027,8229,9063,7977,7909,6830,6871
9333,0.3647,8758,8285,8379,9279,8158,8108,6984,7060
9705,0.3376,9031,8550,8619,9534,8449,8382,7162,7278
10047,0.3339,9264,8799,8846,9801,8781,8621,7423,7511
10365,0.3656,9464,9017,9075,10079,8942,8874,7542,7578
10723,0.3745,9701,9291,9303,10319,9203,9069,7764,7869
11145,0.0715,9972,9595,9573,10693,9505,9376,7974,8014
11457,0.0715,10175,9822,9722,10913,9690,9614,8223,8123
11754,0.0715,10484,10182,9946,11211,10017,9836,8414,8465
12188,0.0715,10769,10500,10212,11505,10355,10166,8644,8633
12552,0.0715,11052,10783,10458,11796,10634,10422,8837,8864
13019,0.0715,11448,11212,10845,12243,10998,10803,9206,9155
13557,0.0715,11800,11464,11112,12574,11341,11118,9424,9406
13916,0.0715,11974,11763,11357,12896,11605,11369,9676,9630
14376,0.0715,12441,12128,11657,13197,11990,11643,9927,9865
14859,0.0715,12700,12524,11971,13646,12349,11974,10155,10128
15360,0.0715,13043,12897,12314,14089,12791,12379,10542,10462
15926,0.0715,13412,13274,12624,14462,13159,12781,10852,10728
16525,0.0715,13876,13669,12960,14847,13563,13168,11142,11047
17102,0.0715,14271,14172,13457,15357,13975,13557,11454,11395
17639,0.0715,14749,14569,13876,15870,14501,13978,11825,11742
18374,0.0715,15242,15091,14285,16302,15023,14448,12214,12135
18936,0.0715,15647,15544,14663,16820,15464,14957,12643,12469
19605,0.0715,16079,16040,15131,17404,15891,15373,13019,12886
