intensity,ua,s1,s2,s3,s4,s5,s6,s7,s8
2.86E-06,0.6685,2.54E-07,2.54E-07,2.54E-07,2.05E-07,1.89E-07,1.89E-07,1.77E-07,2.34E-07
2.78E-06,0.6626,2.43E-07,2.43E-07,2.43E-07,1.90E-07,1.72E-07,1.72E-07,1.77E-07,2.25E-07
2.74E-06,0.6007,2.30E-07,2.30E-07,2.30E-07,1.79E-07,1.76E-07,1.76E-07,1.67E-07,2.09E-07
2.67E-06,0.5804,2.37E-07,2.37E-07,2.37E-07,1.77E-07,1.55E-07,1.55E-07,1.54E-07,2.20E-07
2.59E-06,0.5792,2.27E-07,2.27E-07,2.27E-07,1.63E-07,1.70E-07,1.70E-07,1.46E-07,1.96E-07
2.56E-06,0.5169,2.19E-07,2.19E-07,2.19E-07,1.58E-07,1.45E-07,1.45E-07,1.52E-07,1.94E-07
2.58E-06,0.3694,2.06E-07,2.06E-07,2.06E-07,1.45E-07,1.52E-07,1.52E-07,1.53E-07,1.99E-07
2.43E-06,0.4867,1.96E-07,1.96E-07,1.96E-07,1.62E-07,1.35E-07,1.35E-07,1.30E-07,1.79E-07
2.35E-06,0.5049,1.92E-07,1.92E-07,1.92E-07,1.50E-07,1.44E-07,1.44E-07,1.31E-07,1.84E-07
2.29E-06,0.4926,1.89E-07,1.89E-07,1.89E-07,1.34E-07,1.16E-07,1.16E-07,1.09E-07,1.60E-07
2.35E-06,0.28,1.72E-07,1.72E-07,1.72E-07,1.36E-07,1.23E-07,1.23E-07,1.19E-07,1.73E-07
2.22E-06,0.388,1.81E-07,1.81E-07,1.81E-07,1.32E-07,1.30E-07,1.30E-07,1.06E-07,1.68E-07
2.12E-06,0.441,1.62E-07,1.62E-07,1.62E-07,1.36E-07,1.20E-07,1.20E-07,1.07E-07,1.53E-07
2.10E-06,0.3791,1.59E-07,1.59E-07,1.59E-07,1.26E-07,1.00E-07,1.00E-07,1.06E-07,1.45E-07
2.13E-06,0.2113,1.49E-07,1.49E-07,1.49E-07,1.13E-07,1.03E-07,1.03E-07,9.84E-08,1.38E-07
2.02E-06,0.3015,1.55E-07,1.55E-07,1.55E-07,1.17E-07,1.09E-07,1.09E-07,1.01E-07,1.31E-07
2.00E-06,0.2331,1.39E-07,1.39E-07,1.39E-07,1.08E-07,1.04E-07,1.04E-07,9.17E-08,1.31E-07
1.92E-06,0.2736,1.37E-07,1.37E-07,1.37E-07,8.87E-08,8.22E-08,8.22E-08,8.10E-08,1.36E-07
1.91E-06,0.1927,1.26E-07,1.26E-07,1.26E-07,9.86E-08,8.85E-08,8.85E-08,8.13E-08,1.12E-07
1.88E-06,0.1583,1.28E-07,1.28E-07,1.28E-07,9.74E-08,8.49E-08,8.49E-08,8.82E-08,1.17E-07
1.86E-06,0.1066,1.22E-07,1.22E-07,1.22E-07,9.35E-08,8.61E-08,8.61E-08,8.01E-08,1.22E-07
1.81E-06,0.0988,1.20E-07,1.20E-07,1.20E-07,8.39E-08,8.22E-08,8.22E-08,7.90E-08,1.04E-07
1.73E-06,0.1476,1.24E-07,1.24E-07,1.24E-07,7.88E-08,6.54E-08,6.54E-08,7.12E-08,8.43E-08
1.75E-06,0.0139,1.10E-07,1.10E-07,1.10E-07,9.17E-08,8.04E-08,8.04E-08,7.38E-08,9.08E-08
1.69E-06,0.0533,1.16E-07,1.16E-07,1.16E-07,8.00E-08,7.95E-08,7.95E-08,7.98E-08,9.74E-08
1.67E-06,0,1.06E-07,1.06E-07,1.06E-07,7.79E-08,6.08E-08,6.08E-08,6.86E-08,9.94E-08
1.55E-06,0.1556,9.47E-08,9.47E-08,9.47E-08,5.88E-08,6.05E-08,6.05E-08,6.10E-08,9.87E-08
0.00010562,0.1023,,,,,,,,
0.00010154,0.0788,,,,,,,,
9.80E-05,0.0437,,,,,,,,
9.43E-05,0.0235,,,,,,,,
9.06E-05,0.0113,,,,,,,,
8.70E-05,0.0067,,,,,,,,
8.35E-05,0.0032,,,,,,,,
8.02E-05,0,,,,,,,,
7.68E-05,0.0105,,,,,,,,
7.37E-05,0.0142,,,,,,,,
7.08E-05,0.012,,,,,,,,
6.78E-05,0.0259,,,,,,,,
6.49E-05,0.0442,,,,,,,,
6.22E-05,0.0521,,,,,,,,
5.97E-05,0.0627,,,,,,,,
5.71E-05,0.083,,,,,,,,
5.50E-05,0.0806,,,,,,,,
5.26E-05,0.1042,,,,,,,,
5.05E-05,0.1182,,,,,,,,
4.83E-05,0.1422,,,,,,,,
4.65E-05,0.1426,,,,,,,,
4.44E-05,0.1745,,,,,,,,
4.25E-05,0.1954,,,,,,,,
4.08E-05,0.2102,,,,,,,,
3.91E-05,0.2339,,,,,,,,
3.74E-05,0.2597,,,,,,,,
3.60E-05,0.2662,,,,,,,,
3.43E-05,0.3064,,,,,,,,
3.31E-05,0.3036,,,,,,,,
3.17E-05,0.3307,,,,,,,,
3.01E-05,0.374,,,,,,,,
2.89E-05,0.3964,,,,,,,,
2.75E-05,0.4362,,,,,,,,
2.64E-05,0.4517,,,,,,,,
2.55E-05,0.46,,,,,,,,
2.43E-05,0.4917,,,,,,,,
2.34E-05,0.511,,,,,,,,
2.24E-05,0.5332,,,,,,,,
2.19E-05,0.5003,,,,,,,,
2.03E-05,0.6131,,,,,,,,
1.96E-05,0.6179,,,,,,,,
1.88E-05,0.6452,,,,,,,,
1.79E-05,0.6796,,,,,,,,
1.73E-05,0.6806,,,,,,,,
1.65E-05,0.7153,,,,,,,,
1.58E-05,0.7448,,,,,,,,
1.54E-05,0.7357,,,,,,,,
1.46E-05,0.7767,,,,,,,,
1.41E-05,0.7847,,,,,,,,
1.35E-05,0.8131,,,,,,,,
1.29E-05,0.8422,,,,,,,,
1.25E-05,0.8455,,,,,,,,
1.21E-05,0.8521,,,,,,,,
1.16E-05,0.8671,,,,,,,,
1.12E-05,0.8773,,,,,,,,
1.09E-05,0.8759,,,,,,,,
1.05E-05,0.8818,,,,,,,,
1.00E-05,0.9121,,,,,,,,
9.65E-06,0.9269,,,,,,,,
9.29E-06,0.9436,,,,,,,,
9.02E-06,0.9383,,,,,,,,
8.74E-06,0.9398,,,,,,,,
8.44E-06,0.9479,,,,,,,,
8.24E-06,0.9304,,,,,,,,
7.94E-06,0.9438,,,,,,,,
7.73E-06,0.9367,,,,,,,,
7.37E-06,0.9719,,,,,,,,
7.16E-06,0.9689,,,,,,,,
6.90E-06,0.9833,,,,,,,,
6.70E-06,0.9817,,,,,,,,
6.53E-06,0.973,,,,,,,,
6.35E-06,0.9657,,,,,,,,
6.07E-06,1,,,,,,,,
6.00E-06,0.9606,,,,,,,,
5.74E-06,0.9896,,,,,,,,
5.63E-06,0.9696,,,,,,,,
5.46E-06,0.9706,,,,,,,,
5.38E-06,0.9431,,,,,,,,
5.17E-06,0.9644,,,,,,,,
5.02E-06,0.9624,,,,,,,,
4.89E-06,0.9608,,,,,,,,
4.72E-06,0.9719,,,,,,,,
4.67E-06,0.9376,,,,,,,,
4.62E-06,0.9031,,,,,,,,
4.47E-06,0.9141,,,,,,,,
4.25E-06,0.9534,,,,,,,,
4.18E-06,0.9336,,,,,,,,
4.09E-06,0.9189,,,,,,,,
4.00E-06,0.9125,,,,,,,,
3.87E-06,0.9221,,,,,,,,
3.84E-06,0.8851,,,,,,,,
3.72E-06,0.8932,,,,,,,,
3.66E-06,0.8738,,,,,,,,
3.55E-06,0.8815,,,,,,,,
3.47E-06,0.8703,,,,,,,,
3.41E-06,0.8574,,,,,,,,
3.29E-06,0.8703,,,,,,,,
3.26E-06,0.8428,,,,,,,,
3.24E-06,0.8092,,,,,,,,
3.05E-06,0.8631,,,,,,,,
3.03E-06,0.8314,,,,,,,,
2.96E-06,0.8287,,,,,,,,
2.95E-06,0.795,,,,,,,,
2.90E-06,0.778,,,,,,,,
2.75E-06,0.8193,,,,,,,,
2.68E-06,0.821,,,,,,,,
2.69E-06,0.7748,,,,,,,,
2.64E-06,0.7661,,,,,,,,
2.57E-06,0.7721,,,,,,,,
2.51E-06,0.7672,,,,,,,,
2.50E-06,0.7355,,,,,,,,
2.43E-06,0.7402,,,,,,,,
2.38E-06,0.7355,,,,,,,,
2.31E-06,0.7456,,,,,,,,
2.25E-06,0.7483,,,,,,,,
2.16E-06,0.7702,,,,,,,,
2.13E-06,0.7535,,,,,,,,
2.07E-06,0.7583,,,,,,,,
2.19E-06,0.6507,,,,,,,,
2.03E-06,0.7177,,,,,,,,
1.97E-06,0.7305,,,,,,,,
1.94E-06,0.7158,,,,,,,,
1.92E-06,0.6956,,,,,,,,
1.87E-06,0.7001,,,,,,,,
1.85E-06,0.6822,,,,,,,,
1.82E-06,0.6795,,,,,,,,
1.72E-06,0.7144,,,,,,,,
1.74E-06,0.6724,,,,,,,,
0.00011253,0.2995,,,,,,,,
0.00011185,0.2027,,,,,,,,
0.00010331,0.545,,,,,,,,
0.0001002,0.3283,,,,,,,,
9.63E-05,0.4629,,,,,,,,
9.30E-05,0.3337,,,,,,,,
8.98E-05,0.6106,,,,,,,,
8.66E-05,0.5095,,,,,,,,
8.34E-05,0.4398,,,,,,,,
8.04E-05,0.3794,,,,,,,,
7.77E-05,0.4659,,,,,,,,
7.48E-05,0.4271,,,,,,,,
7.22E-05,0.3645,,,,,,,,
6.96E-05,0.3164,,,,,,,,
6.73E-05,0.2447,,,,,,,,
6.47E-05,0.2564,,,,,,,,
6.24E-05,0.2176,,,,,,,,
6.04E-05,0.1578,,,,,,,,
5.81E-05,0.1601,,,,,,,,
5.60E-05,0.1556,,,,,,,,
5.41E-05,0.1317,,,,,,,,
5.21E-05,0.1429,,,,,,,,
5.03E-05,0.1194,,,,,,,,
4.85E-05,0.1212,,,,,,,,
4.67E-05,0.1432,,,,,,,,
4.53E-05,0.0943,,,,,,,,
4.37E-05,0.1022,,,,,,,,
4.19E-05,0.1742,,,,,,,,
4.06E-05,0.141,,,,,,,,
3.95E-05,0.0841,,,,,,,,
3.77E-05,0.2002,,,,,,,,
3.67E-05,0.1401,,,,,,,,
3.55E-05,0.1392,,,,,,,,
3.40E-05,0.2225,,,,,,,,
3.31E-05,0.174,,,,,,,,
3.21E-05,0.1558,,,,,,,,
3.10E-05,0.1795,,,,,,,,
3.00E-05,0.1748,,,,,,,,
2.97E-05,0,,,,,,,,
2.80E-05,0.2138,,,,,,,,
2.71E-05,0.2333,,,,,,,,
2.62E-05,0.2523,,,,,,,,
2.55E-05,0.2294,,,,,,,,
2.45E-05,0.2802,,,,,,,,
2.38E-05,0.2582,,,,,,,,
2.30E-05,0.2896,,,,,,,,
2.24E-05,0.2851,,,,,,,,
2.15E-05,0.3613,,,,,,,,
2.10E-05,0.2971,,,,,,,,
2.05E-05,0.2688,,,,,,,,
1.97E-05,0.3236,,,,,,,,
1.92E-05,0.317,,,,,,,,
1.84E-05,0.3798,,,,,,,,
1.80E-05,0.3455,,,,,,,,
1.74E-05,0.3767,,,,,,,,
1.69E-05,0.383,,,,,,,,
1.63E-05,0.432,,,,,,,,
1.60E-05,0.3636,,,,,,,,
1.55E-05,0.4061,,,,,,,,
1.50E-05,0.3981,,,,,,,,
1.45E-05,0.1815,,,,,,,,
1.40E-05,0.23,,,,,,,,
1.38E-05,0.1685,,,,,,,,
1.32E-05,0.2372,,,,,,,,
1.28E-05,0.2677,,,,,,,,
1.24E-05,0.1505,,,,,,,,
1.21E-05,0.1579,,,,,,,,
1.17E-05,0.1955,,,,,,,,
1.13E-05,0.2365,,,,,,,,
1.10E-05,0.2382,,,,,,,,
1.06E-05,0.2807,,,,,,,,
1.03E-05,0.3007,,,,,,,,
1.00E-05,0.1442,,,,,,,,
9.72E-06,0.1552,,,,,,,,
9.42E-06,0.1816,,,,,,,,
9.16E-06,0.1926,,,,,,,,
8.78E-06,0.2785,,,,,,,,
8.54E-06,0.2858,,,,,,,,
8.30E-06,0.2964,,,,,,,,
8.02E-06,0.3389,,,,,,,,
7.84E-06,0.1639,,,,,,,,
7.58E-06,0.2012,,,,,,,,
7.28E-06,0.2725,,,,,,,,
7.07E-06,0.2937,,,,,,,,
6.93E-06,0.2683,,,,,,,,
6.60E-06,0.3748,,,,,,,,
6.39E-06,0.2527,,,,,,,,
6.23E-06,0.2505,,,,,,,,
6.08E-06,0.2515,,,,,,,,
6.04E-06,0.1696,,,,,,,,
5.65E-06,0.354,,,,,,,,
5.54E-06,0.3337,,,,,,,,
5.28E-06,0.4334,,,,,,,,
5.16E-06,0.4268,,,,,,,,
5.02E-06,0.438,,,,,,,,
4.86E-06,0.1806,,,,,,,,
4.69E-06,0.2195,,,,,,,,
4.55E-06,0.2436,,,,,,,,
4.49E-06,0.2047,,,,,,,,
4.21E-06,0.3639,,,,,,,,
4.17E-06,0.3016,,,,,,,,
4.01E-06,0.3606,,,,,,,,
3.85E-06,0.424,,,,,,,,
3.76E-06,0.4255,,,,,,,,
3.58E-06,0.5217,,,,,,,,
3.51E-06,0.5055,,,,,,,,
3.45E-06,0.4762,,,,,,,,
3.23E-06,0.6374,,,,,,,,
3.16E-06,0.6338,,,,,,,,
3.12E-06,0.582,,,,,,,,
2.96E-06,0.6907,,,,,,,,
2.98E-06,0.5872,,,,,,,,
2.85E-06,0.6549,,,,,,,,
2.80E-06,0.641,,,,,,,,
2.60E-06,0.8185,,,,,,,,
2.57E-06,0.7833,,,,,,,,
2.44E-06,0.8785,,,,,,,,
2.39E-06,0.5729,,,,,,,,
2.19E-06,0.7943,,,,,,,,
2.27E-06,0.5999,,,,,,,,
2.18E-06,0.648,,,,,,,,
2.05E-06,0.7859,,,,,,,,
1.97E-06,0.8357,,,,,,,,
1.89E-06,0.8969,,,,,,,,
1.95E-06,0.7187,,,,,,,,
1.82E-06,0.8529,,,,,,,,
1.73E-06,0.9447,,,,,,,,
1.67E-06,1,,,,,,,,
