intensity,ua,s1,s2,s3,s4,s5,s6,s7,s8
62114,0.2654,62462,64105,64201,42748,63914,62110,63587,62032
59827,0.2654,59382,61931,62979,41270,61301,59069,60758,59294
57844,0.2654,57105,58053,58362,40070,58021,56745,57926,57183
55736,0.2654,54937,56115,56347,38877,56186,54710,55938,55341
53660,0.2654,52695,53861,54145,37457,54146,52443,53648,53135
51755,0.2654,50625,51596,52185,36088,52255,50230,51707,51370
49887,0.2654,48560,49738,50256,34995,50604,48199,49819,49534
48131,0.2654,46568,47837,48399,33686,48867,46238,47977,47817
46295,0.2654,44485,45870,46493,32398,46968,44118,46063,45924
44680,0.2654,42676,44115,44613,31208,45420,42320,44367,44219
43007,0.2654,41003,42400,43217,30025,43892,40671,42756,42655
41319,0.2654,39219,40684,41494,28907,42247,38761,41034,41087
39715,0.2654,37560,39127,39894,27660,40717,37062,39476,39498
38314,0.2654,36026,37606,38293,26652,39260,35560,37954,38117
36967,0.2654,34730,36116,37009,25670,37834,34106,36607,36753
35450,0.2654,33126,34797,35554,24514,36472,32752,35172,35396
34143,0.2654,31852,33284,34069,23574,35097,31379,33936,34125
32981,0.2654,30521,32062,32930,22702,33980,30118,32630,32983
31735,0.2654,29375,30746,31737,21833,32669,29052,31327,31874
30638,0.2654,28123,29648,30470,21034,31424,27789,30137,30668
29632,0.2654,27153,28607,29436,20214,30369,26908,29184,29675
28487,0.2654,25986,27560,28335,19345,29117,25871,28040,28417
27379,0.2654,24976,26465,27346,18665,28004,24895,26973,27463
26454,0.2654,23945,25389,26334,17957,26969,23940,26011,26520
25477,0.2654,23059,24507,25410,17265,25880,23004,24939,25662
24609,0.2654,22264,23632,24594,16670,24947,22143,24142,24734
23740,0.2654,21329,22746,23656,15977,23902,21315,23337,23902
22822,0.2654,20497,22057,22857,15331,22924,20541,22513,23119
22083,0.4807,19823,21329,22193,14850,22115,19838,21864,22453
21247,0.4905,19029,20672,21525,14327,21338,19164,21127,21756
20479,0.5008,18253,19990,20692,13665,20361,18472,20311,20861
19755,0.4572,17584,19400,20077,13208,19571,17850,19669,20302
19075,0.4351,16835,18706,19405,12668,18810,17138,18838,19524
18361,0.4492,16163,18101,18785,12166,17967,16547,18258,18879
17791,0.3957,15705,17699,18327,11785,17529,16086,17777,18314
17076,0.4381,14938,17077,17772,11236,16680,15465,17077,17663
16594,0.3612,14477,16584,17156,10960,16083,15006,16505,17156
15949,0.3969,13808,16087,16646,10517,15393,14380,15916,16626
15730,0.2221,13669,16004,16612,10449,15146,14249,15737,16468
14815,0.4207,12840,15105,15655,9847,14132,13515,14870,15513
14316,0.4025,12236,14646,15175,9558,13672,13037,14339,15066
13756,0.4416,11839,14204,14648,9258,13062,12615,13861,14661
13234,0.472,11290,13687,14164,8932,12570,12170,13397,14190
12847,0.4428,10956,13274,13830,8712,12089,11742,12956,13851
12400,0.4556,10429,12777,13490,8415,11676,11388,12559,13427
11982,0.4268,10119,12362,13016,8128,11196,10973,12192,12992
11561,0.444,9691,12006,12635,7959,10836,10602,11737,12697
11115,0.5083,9313,11564,12214,7664,10403,10265,11374,12273
10825,0.4665,8960,11225,11883,7522,10030,9978,11028,12001
10443,0.4611,8622,10808,11479,7270,9715,9645,10701,11616
10178,0.4066,8360,10416,11175,7043,9385,9314,10392,11319
9780,0.4817,7978,10069,10869,6893,9155,9026,10084,10986
9448,0.501,7719,9608,10574,6607,8856,8724,9781,10702
9153,0.5124,7456,9291,10187,6484,8520,8456,9550,10416
8891,0.4762,7136,8952,9892,6295,8321,8147,9249,10173
8503,0.5691,6935,8524,9586,6048,8115,7951,8971,9845
8299,0.4988,6667,8243,9351,5945,7889,7647,8739,9628
8025,0.5476,6412,8018,9046,5717,7680,7384,8489,9261
7765,0.5595,6157,7709,8816,5584,7467,7174,8295,9075
7517,0.5498,5970,7398,8484,5357,7323,6961,8018,8819
7276,0.5866,5704,7158,8320,5247,7118,6770,7792,8545
7054,0.5755,5566,6966,8086,5071,6930,6588,7563,8348
6876,0.5767,5354,6701,7848,4999,6784,6356,7419,8213
6643,0.5667,5134,6540,7659,4828,6612,6197,7205,7934
6415,0.64,4984,6349,7377,4716,6413,5992,6919,7647
6218,0.6125,4912,6086,7174,4578,6253,5857,6793,7495
5942,0.7416,4716,5890,6935,4452,6106,5661,6583,7230
5837,0.673,4561,5776,6811,4307,5960,5474,6436,7165
5589,0.7955,4399,5605,6595,4186,5795,5333,6213,6927
5450,0.7686,4254,5411,6416,4064,5684,5232,6073,6676
5326,0.7487,4118,5208,6210,3942,5500,5057,5899,6552
5153,0.759,3973,5124,6078,3853,5296,4921,5746,6352
