31,-0.1879855,0.0404662,-0.1476193,-0.2284517,-0.1400153,0.0346103,-0.105405,-0.1746556,-0.0916952,0.0257993,-0.0658959,-0.1175415,0,94.1356812
32,-0.2876099,0.0244142,-0.2632957,-0.3120241,-0.1979889,0.0117351,-0.1862537,-0.209754,-0.1603736,0.0183598,-0.1420138,-0.1787803,0,94.2618713
33,-0.361812,0.0249394,-0.3369725,-0.3867514,-0.2896536,0.0222305,-0.2674231,-0.3119141,-0.2104413,0.0107022,-0.1997391,-0.2211905,0,94.1212845
34,-0.079887,0.0620439,-0.0179431,-0.1419309,-0.0541849,0.0477375,-0.0064474,-0.1019524,-0.0345451,0.0498618,0.0153167,-0.0844539,0,94.0608215
35,0.0783679,0.1000238,0.1782917,-0.0216559,0.0683498,0.0839889,0.1523387,-0.0156691,0.0848602,0.0773171,0.1621772,0.0074961,0,93.9834518
36,0.0041659,0.100549,0.1046149,-0.0963832,0.0184704,0.0798623,0.0983327,-0.061422,0.0418748,0.0860645,0.1279393,-0.0442368,0,94.0059738
37,-0.061562,0.1066,0.0449379,-0.168162,-0.0379966,0.0852346,0.0472379,-0.1232612,-0.0017697,0.0824538,0.0806841,-0.0842705,0,94.0192261
38,-0.1279783,0.0958987,-0.0321797,-0.223877,-0.1018045,0.085982,-0.0158225,-0.1878165,-0.0518375,0.0747963,0.0229588,-0.1266807,0,94.0470276
39,-0.2276027,0.0798467,-0.1478561,-0.3074494,-0.1671189,0.058482,-0.108637,-0.2256309,-0.1147517,0.0590452,-0.0557065,-0.1738439,0,94.0816345
40,-0.3024931,0.0636196,-0.2389735,-0.3661127,-0.2309268,0.0592293,-0.1716974,-0.2901861,-0.1712427,0.047341,-0.1239017,-0.2186307,0,94.2111053
41,-0.3851693,0.0586191,-0.3266502,-0.4437883,-0.2954879,0.045853,-0.2496349,-0.3413709,-0.2399211,0.0399014,-0.2000196,-0.2798695,0,94.2121811
42,-0.1364524,0.0903729,-0.0461795,-0.2268254,-0.1164862,0.0767322,-0.039754,-0.1932485,-0.0717663,0.0502978,-0.0214686,-0.1221111,0,94.033905
43,0.0627964,0.1224769,0.1851733,-0.0596805,0.0412462,0.1078606,0.1491068,-0.0666444,0.0604854,0.0858466,0.146332,-0.0254082,0,93.9587402
44,0.0211141,0.1116005,0.1326146,-0.0904864,0.0331521,0.089112,0.1222641,-0.05599,0.0418748,0.0860645,0.1279393,-0.0442368,0,94.0608215
45,-0.0446138,0.1176515,0.0729377,-0.1622653,-0.0093865,0.0896103,0.0802238,-0.0990268,0.0168409,0.0822358,0.0990767,-0.0654419,0,94.108902
46,-0.1025559,0.1124759,0.0098199,-0.2150318,-0.0453375,0.0806097,0.0352722,-0.1259772,-0.0268036,0.078625,0.0518214,-0.1054756,0,94.1854019
47,-0.1852321,0.1074753,-0.0778568,-0.2927074,-0.1230738,0.0862311,-0.0368427,-0.2093349,-0.0832946,0.0669207,-0.0163738,-0.1502623,0,94.2236023
48,-0.2763824,0.0969491,-0.1795333,-0.3733315,-0.2015633,0.0777288,-0.1238346,-0.2793221,-0.1519729,0.0594812,-0.0924918,-0.2115012,0,94.2236023
49,-0.3760068,0.0808971,-0.2952097,-0.4569039,-0.2734653,0.0597276,-0.2137377,-0.3332229,-0.2026998,0.0394654,-0.1632344,-0.2422123,0,94.2705612
50,-0.1442382,0.1015995,-0.0427387,-0.2458377,-0.1091454,0.0813571,-0.0277882,-0.1905325,-0.0832946,0.0669207,-0.0163738,-0.1502623,0,94.0997849
51,0.0634847,0.1392292,0.2026139,-0.0757445,0.0559279,0.1171103,0.1730382,-0.0612124,0.0733319,0.0939401,0.167272,-0.0206552,0,94.0222931
52,0.0224908,0.1451051,0.1674959,-0.1226142,0.028071,0.1268583,0.1549293,-0.0988172,0.0553804,0.1065163,0.1618967,-0.0511829,0,94.0732117
53,-0.0107173,0.1397544,0.1289371,-0.1504717,0.0060485,0.1129837,0.1190322,-0.1069652,0.0239233,0.0986408,0.122564,-0.0747645,0,94.073288
54,-0.0686595,0.1345788,0.0658194,-0.2032383,-0.0364901,0.113482,0.0769919,-0.150002,0.0046535,0.0865005,0.091154,-0.081894,0,94.14711
55,-0.1428615,0.135104,-0.0078575,-0.2779655,-0.0937104,0.1047305,0.0110201,-0.1984709,-0.0511784,0.0871545,0.0359761,-0.1383798,0,94.1213684
56,-0.2177519,0.118877,-0.0989749,-0.3366289,-0.1370022,0.0911051,-0.0458971,-0.2281373,-0.1012461,0.079497,-0.0217491,-0.1807901,0,94.2737198
