O2Hb1,HHB1,TSI1,TSIFT1,O2Hb2,HHB2,TSI2,TSIFT2
1.9917933,0.6137258,73.1925583,99.9492569,-0.0730053,0.1415196,74.1164551,99.7286224
1.2726982,0.4892898,73.2934341,99.9515686,-0.6413882,0.0461284,74.1255035,99.7363815
0.7882876,0.4136181,73.3017807,99.95504,-1.0440177,-0.042075,74.1285172,99.7464905
0.2866443,0.3275522,73.2678986,99.9569168,-1.4789213,-0.1188154,74.0913925,99.7522583
-0.2989714,0.2217669,73.3241501,99.9600449,-1.9805646,-0.2048813,74.1004333,99.7604599
-0.733875,0.1450264,73.2846069,99.9611588,-1.5284282,-0.1177467,74.1994781,99.7608032
-1.1192716,0.0672172,73.2957916,99.9637909,0.428638,0.2275855,74.1631393,99.7479172
-0.6671354,0.1543518,73.3636017,99.9625473,1.1477331,0.3520215,74.0464859,99.728302
1.4556844,0.5068718,73.2878723,99.9524384,0.7968019,0.2950006,74.0584106,99.7176285
1.8238484,0.5742868,73.3747559,99.9496155,0.4953777,0.2369108,74.0614014,99.7187195
1.0702878,0.4290625,73.2934341,99.9524078,-0.090238,0.1311255,74.0272751,99.7265701
0.6353842,0.352322,73.3439331,99.9551163,-0.6091141,0.0346655,74.0793686,99.7359924
0.0497685,0.2465367,73.3551559,99.9579468,-1.0590591,-0.0202179,74.0853729,99.7426987
-0.5186145,0.1511455,73.3664169,99.9601822,-1.496154,-0.1292096,74.0944061,99.7517395
-0.9040111,0.0733362,73.3748856,99.9624939,-1.9977973,-0.2152754,74.0571747,99.7589035
-1.3539562,0.0184528,73.3862076,99.9631653,-1.5284282,-0.1177467,74.1164551,99.7594833
-0.4518748,0.1604708,73.4450531,99.9601822,0.5448847,0.2358421,74.1203308,99.7463303
1.7527262,0.5004591,73.3243713,99.9514771,1.4146919,0.389323,74.0064774,99.7214661
2.0046434,0.5596176,73.3663406,99.9475861,1.0314865,0.3437649,74.0643921,99.7094727
1.2338501,0.4039991,73.3271561,99.9521255,0.6805553,0.286744,74.0643921,99.7118912
0.7666723,0.3387216,73.4280243,99.9543686,0.1272138,0.1694957,74.0302582,99.7205505
0.1810566,0.2329362,73.3972931,99.956543,-0.4067037,0.0948928,74.0823746,99.7293701
-0.3873264,0.137545,73.4057846,99.9598083,-0.7942916,-0.0151676,73.9989853,99.7379608
-0.8049973,0.0711987,73.4171295,99.9618301,-1.2614695,-0.0804452,74.0541763,99.7459717
-1.2399008,-0.0055418,73.4256592,99.9635239,-1.7308385,-0.1779739,74.0198593,99.753479
-0.7210248,0.0909182,73.4985428,99.9623184,-1.0784831,-0.0628632,74.0242996,99.7506943
1.5847813,0.4610201,73.4557571,99.9517212,0.7106382,0.2430299,74.049469,99.7385406
2.1854384,0.5449484,73.3579483,99.9482117,1.0292952,0.3115138,73.9811783,99.7191772
1.3500968,0.4122557,73.4110718,99.9505997,0.6438985,0.2337045,73.9841385,99.7130814
0.8979604,0.3251211,73.4223633,99.9543915,0.3252416,0.1652206,73.9900742,99.7192383
0.2973032,0.2411928,73.4393692,99.9565277,-0.2926483,0.0708982,74.0019608,99.7266693
-0.2883125,0.1354075,73.4478989,99.9597931,-0.7620174,-0.0266305,73.9646301,99.7356873
-0.7554903,0.0701299,73.4564514,99.9616089,-1.1796883,-0.0929769,74.0168686,99.7411957
-1.1581197,-0.0180735,73.3748856,99.9632111,-1.5995505,-0.1915744,73.98246,99.7502441
-1.3238733,-0.0252613,73.4199677,99.9642487,-1.9849471,-0.2693836,73.9884186,99.7560196
0.8484535,0.3261899,73.413887,99.9548416,-0.5445656,0.0117397,74.1104355,99.7485962
2.0842333,0.5148348,73.3998108,99.9481812,1.0766109,0.2781938,73.9811783,99.7278137
1.5158503,0.4194435,73.4082489,99.9501877,1.0766109,0.2781938,73.909523,99.709343
0.9151931,0.3355153,73.5061264,99.9537354,0.7256797,0.2211728,73.9557419,99.708046
0.4307826,0.2598436,73.5175705,99.9567032,0.2735434,0.1340382,73.9675903,99.7156219
-0.1871073,0.1655211,73.5319214,99.9591675,-0.3293051,0.0178587,73.9331131,99.7235413
-0.6392437,0.0783865,73.4956741,99.9612427,-0.7814415,-0.0692759,73.9390411,99.7319489
-1.0396818,0.0224343,73.5042801,99.962944,-1.1840708,-0.1574792,73.9509048,99.7399368
-1.3755715,-0.0564437,73.4621582,99.964241,-1.6362072,-0.2446139,73.8726654,99.746727
0.3963171,0.2390553,73.5507813,99.9583969,-2.0366454,-0.300566,73.8785629,99.7518616
1.8495488,0.4660704,73.4861832,99.9501648,-0.49725,-0.0215803,74.0049362,99.7468262
1.3996037,0.411187,73.539299,99.9509354,1.3263369,0.3051011,73.9124603,99.7231598
0.7967553,0.2950075,73.5450363,99.9548492,1.5588301,0.3216143,73.8403854,99.6995773
0.3295774,0.2297299,73.5565262,99.9570923,1.1239265,0.2448739,73.8374634,99.700058
-0.2710797,0.1458016,73.699173,99.9606934,0.6545575,0.1473451,73.8462372,99.7050247
-0.7232161,0.058667,73.7883224,99.9641037,0.0366676,0.0530227,73.8609009,99.7153244
-1.1086128,-0.0191422,73.7883224,99.966095,-0.4154688,-0.0341119,73.8202515,99.7242966
-1.5413251,-0.0636315,73.8833389,99.9686203,-0.8676051,-0.1212466,73.8726654,99.7314606
-0.572504,0.0877119,74.0654602,99.9668732,-1.3197415,-0.2083812,73.8378296,99.7383881
1.6837952,0.4588825,73.984993,99.9562759,-1.7546451,-0.2851216,73.802887,99.7468262
1.9679867,0.5065781,74.0667419,99.9541245,-1.1173311,-0.1481539,73.9014816,99.7446823
1.2144262,0.3613538,74.0728302,99.9592285,0.7557626,0.1774587,73.883812,99.7299652
0.7494396,0.3283274,74.2074203,99.9620972,1.2229404,0.2427363,73.7679138,99.7082062
0.1810566,0.2329362,74.3043442,99.9651108,0.7557626,0.1774587,73.8173294,99.7039719
-0.3700936,0.1479392,74.3137665,99.9673615,0.3875988,0.1100436,73.8667755,99.7111206
-0.7232161,0.058667,74.2260513,99.9697876,-0.2002082,-0.0279929,73.7853622,99.7187195
-1.1236542,0.0027148,74.3575668,99.9724274,-0.6846188,-0.1036646,73.7911987,99.7287598
-1.071956,0.0338972,74.5937119,99.9741974,-1.1195225,-0.1804051,73.7503662,99.7375259
1.2683156,0.4247874,74.6221313,99.9673538,-1.603933,-0.2560768,73.8496017,99.7449188
2.338342,0.6062444,74.642601,99.9615479,-2.0410278,-0.3650684,73.814621,99.7531662
1.7527262,0.5004591,74.764801,99.9658966,-1.2702346,-0.2094499,73.9014816,99.7521744
1.2510829,0.4143933,74.8372421,99.9697037,0.5361196,0.1068373,73.8462372,99.7366333
0.7666723,0.3387216,74.9652023,99.9728775,0.869818,0.1534642,73.7329788,99.7153931
0.1832479,0.2651874,75.0077896,99.9753342,0.4371057,0.1089749,73.779541,99.7117996
-0.2839299,0.1999098,75.1319656,99.9778748,0.0839832,0.0197027,73.7853622,99.7171555
-0.6843681,0.1439576,75.2134018,99.9795532,-0.5188652,-0.0964768,73.7941208,99.727478
-1.0352993,0.0869367,75.2946396,99.9811554,-1.0527828,-0.1710797,73.8437119,99.7343597
0.6698497,0.3731103,75.320488,99.9768143,-1.4554121,-0.2592831,73.7590942,99.7429199
2.4072728,0.647821,75.1876373,99.9694214,-1.9075484,-0.3464177,73.7678375,99.7513199
2.2737935,0.6291702,75.328125,99.9700623,-2.3596847,-0.4335523,73.7766037,99.7595825
1.7248344,0.5764244,75.574379,99.971962,-1.6900966,-0.3080474,73.8756104,99.7581406
1.3416291,0.5308663,75.7900925,99.9729156,0.3854075,0.0777925,73.8926392,99.7431107
0.8227531,0.4344063,75.8809433,99.9729538,1.0872698,0.1918344,73.7766266,99.7155304
0.323301,0.3805917,76.0296402,99.9730225,0.6523662,0.1150939,73.8290329,99.7091751
-0.0599043,0.3350336,76.1000137,99.9743881,0.2842023,0.0476788,73.8290329,99.7140427
-0.4603425,0.2790814,76.1664734,99.9744339,-0.3186462,-0.0685007,73.7970428,99.7222672
0.9950805,0.5383477,76.2399292,99.9723434,-0.8375222,-0.1649606,73.802887,99.7322464
2.865983,0.8317091,76.0314102,99.9667358,-1.2724258,-0.2417011,73.8058167,99.7417984
2.865983,0.8317091,76.0537491,99.9614563,-1.7245622,-0.3288357,73.8175583,99.7489929
2.2825584,0.758175,76.2543259,99.9582672,-2.1766984,-0.4159703,73.8293304,99.7575531
1.9660928,0.7219423,76.3878784,99.9548111,-2.2606709,-0.4356898,73.8175583,99.7608948
1.4666408,0.6681277,76.4845581,99.9512177,-0.1356598,-0.0509187,73.9449692,99.7492523
1.0662026,0.6121755,76.6274109,99.9487,1.218558,0.1782339,73.7329788,99.7194672
0.7346955,0.5977998,76.7302399,99.9457169,0.9838734,0.1294696,73.7474594,99.7047501
0.4009971,0.551173,76.8048096,99.9434128,0.6157095,0.0620545,73.7445602,99.7085342
1.23853,0.7161168,76.9038162,99.9391098,0.0473265,-0.0333367,73.7999649,99.7154312
3.3936241,1.0571738,76.7145767,99.9351654,-0.5382892,-0.1391221,73.8087463,99.7257919
4.0459795,1.1722846,76.5979385,99.9250946,-0.9581514,-0.2377196,73.7678375,99.7353363
3.6972396,1.1475148,76.660881,99.9151535,-1.442562,-0.3133913,73.7766037,99.7431564
3.5982258,1.1496524,76.6848221,99.9078217,-1.8946983,-0.4005259,73.8293304,99.7501068
3.3334582,1.1446021,76.6848221,99.9021606,-2.2973278,-0.4887293,73.7912521,99.7580338
3.1677046,1.1374142,76.6497726,99.8970108,-1.0571653,-0.2355821,74.0033646,99.7529907
3.0536492,1.1614088,76.6922455,99.894104,0.4972716,0.0215467,73.8202515,99.7328949
2.8878956,1.1542209,76.7459183,99.8921432,0.4477646,0.0226154,73.7970428,99.7151718
3.1247716,1.2352365,76.7697144,99.888504,0.0968334,-0.0344055,73.8407745,99.7160416
4.9289346,1.5192726,76.8378525,99.8821335,-0.3230287,-0.133003,73.7999649,99.7233582
5.8482485,1.6716847,76.708046,99.8752899,-0.9753841,-0.2481137,73.8554993,99.7316284
5.8849053,1.7247243,76.5763016,99.8672409,-1.4770274,-0.3341796,73.8584442,99.7411957
6.0550413,1.7964145,76.5137024,99.8612595,-1.9442052,-0.3994572,73.9081802,99.7501831
6.042191,1.8505226,76.5319061,99.8591537,-2.4135742,-0.4969859,73.9171143,99.7584686
5.9754515,1.8411973,76.391304,99.8567047,-2.7645054,-0.5540069,73.9200974,99.764595
5.8786287,1.875586,76.3668213,99.8548126,-1.1561792,-0.2334445,74.118576,99.7562714
5.7946563,1.8558666,76.3776398,99.8533478,0.1635731,-0.0250802,73.9449692,99.7372055
5.8808203,1.9078373,76.3812561,99.852478,-0.0043717,-0.0645192,73.9192276,99.7232285
7.2695036,2.157778,76.5965424,99.8463821,-0.2885632,-0.1122148,73.9162674,99.7205811
7.8701606,2.2417064,76.532692,99.8419724,-0.7234668,-0.1889552,73.9281311,99.7280273
7.7733378,2.2760952,76.481102,99.8378143,-1.3585895,-0.2936718,73.9370575,99.7366486
7.8917761,2.3166029,76.3761444,99.8343506,-1.8107258,-0.3808064,73.940033,99.7438278
7.7777205,2.3405976,76.3940887,99.8332062,-2.2133553,-0.4690098,73.9459991,99.7526474
7.6614738,2.332341,76.2532425,99.831604,-2.6654916,-0.5561444,73.9111557,99.7600937
7.5129528,2.3355472,76.2285461,99.8313522,-2.9152176,-0.5830517,73.9987411,99.7646484
7.3299665,2.3179653,76.2392044,99.8308716,-1.0399325,-0.2251879,74.1527634,99.7539902
7.480679,2.3470101,76.2320938,99.8292313,0.3637922,0.0028959,73.9794846,99.7348557
8.834897,2.5761628,76.4762955,99.82341,0.2303128,-0.0157548,73.9538803,99.7176971
9.2525673,2.6425092,76.4547729,99.8201981,-0.0538787,-0.0634504,73.9538803,99.7161255
8.9877996,2.6374588,76.3611374,99.819664,-0.506015,-0.150585,73.9628143,99.7225342
8.8565121,2.6510594,76.4138489,99.8194809,-1.0916307,-0.2563703,73.9717636,99.7312317
8.63906,2.612689,76.3511353,99.820343,-1.5265343,-0.3331108,73.9777451,99.7410431
8.3548689,2.5649934,76.2494812,99.8211365,-1.9614379,-0.4098513,73.9867249,99.7494659
8.1051426,2.5380862,76.2636414,99.8208923,-2.4135742,-0.4969859,73.9489899,99.755928
7.8554163,2.5111787,76.2355042,99.8221664,-2.8312452,-0.5633322,73.9549637,99.7616577
7.7564025,2.5133164,76.2849655,99.8223267,-1.5760413,-0.332042,74.1155472,99.755249
9.0266476,2.7227495,76.4858475,99.8161469,0.2303128,-0.0157548,73.9735336,99.7358475
9.5455236,2.8192096,76.5226517,99.8123779,0.4972716,0.0215467,73.9044342,99.7178726
9.3453045,2.7912333,76.4297714,99.8130646,0.2130801,-0.0261489,73.9073868,99.7141571
9.1623182,2.7736514,76.4057922,99.8121414,-0.1550839,-0.093564,73.9133072,99.717926
8.8975515,2.7686012,76.4200592,99.8137207,-0.7406996,-0.1993494,73.9221954,99.7266922
8.6284008,2.6990485,76.2842255,99.8134995,-1.1756032,-0.2760898,73.9747543,99.7361603
8.4131403,2.6929295,76.3054657,99.814949,-1.5609999,-0.3538991,73.8903809,99.7431946
8.230154,2.6753476,76.3196793,99.8146973,-1.9959035,-0.4306396,73.8992767,99.7500992
8.1139078,2.6670909,76.2565536,99.815567,-2.4135742,-0.4969859,73.9957352,99.7577591
9.1171942,2.8392227,76.3433762,99.8086929,-1.0226998,-0.2147938,74.1618881,99.7519073
10.1377134,3.0217483,76.4667664,99.803688,0.4132991,0.0018272,73.9765091,99.7345886
10.3056583,3.0611873,76.4048843,99.7982635,0.3465595,-0.0074982,73.9538803,99.7185287
10.2411098,3.0841131,76.3150864,99.7940903,0.1118749,-0.0562626,73.9538803,99.7161255
10.2260685,3.1059701,76.2490158,99.7927933,-0.256289,-0.1236777,73.8726654,99.7221146
10.0603151,3.0987823,76.1896973,99.7919998,-0.824672,-0.2190689,73.9281311,99.7303848
9.944068,3.0905259,76.1335602,99.7927399,-1.2595756,-0.2958094,73.9777451,99.738739
9.8105888,3.0718751,76.1053772,99.7921371,-1.6772465,-0.3621557,73.9837265,99.7454453
9.6276026,3.0542932,76.038353,99.792778,-2.0971086,-0.4607532,73.9489899,99.753685
10.5146427,3.2181683,76.1652756,99.7863235,-2.4480398,-0.5177742,73.951973,99.7606354
11.2337379,3.3426042,76.3765793,99.7820282,-0.7902065,-0.1982806,74.0691986,99.7482147
11.1992722,3.321816,76.1966324,99.7811584,0.7469976,0.048454,73.9794846,99.7310028
10.9840117,3.315697,76.1862183,99.7791519,0.7319561,0.0703111,73.910347,99.7136841
10.8182583,3.3085091,76.1548462,99.7802811,0.4800388,0.0111525,73.9509048,99.7110291
10.5512991,3.2712076,76.0988235,99.7816925,0.0946422,-0.0666567,73.9162674,99.7166214
10.3015738,3.2443004,76.0810699,99.7818375,-0.4909736,-0.172442,73.8785629,99.723465
10.0496559,3.1851418,76.0141754,99.7838058,-0.9086444,-0.2387884,73.9717636,99.7335739
9.7504234,3.1593032,76.0314331,99.7863998,-1.3435481,-0.3155288,73.9777451,99.7410431
10.5879564,3.3242471,76.2384949,99.7842255,-1.8129171,-0.4130576,73.9807358,99.749649
11.4555721,3.4454768,76.351944,99.7762604,-2.2973278,-0.4887293,74.0304031,99.7577057
11.4211063,3.4246886,76.248497,99.7748108,-1.2746171,-0.2739523,74.1929474,99.7523041
11.104641,3.3884559,76.1584473,99.7764359,0.4154904,0.0340784,74.1716309,99.7375565
10.9044218,3.3604798,76.2105484,99.7781754,0.6996819,0.081774,74.0974197,99.7222595
10.6029978,3.3023901,76.1130219,99.7805939,0.3142852,0.0039647,74.0944061,99.7203445
10.3037643,3.2765515,76.133812,99.782814,-0.1033856,-0.0623816,74.140625,99.7261963
10.0368061,3.2392499,76.0672302,99.7834549,-0.7880152,-0.1660294,74.2330627,99.735405
9.8193541,3.2008798,76.0072861,99.7872391,-1.3563982,-0.2614206,74.2330627,99.7452927
10.6396542,3.3554296,76.2105484,99.7821732,-1.9247812,-0.3568118,74.3592682,99.7549057
11.5245028,3.4870534,76.3414154,99.776123,-2.5254383,-0.4407401,74.3592682,99.7651749
11.4405308,3.467334,76.2345886,99.7758026,-3.1260955,-0.5246684,74.4913864,99.7756195
11.1735716,3.4300325,76.1446152,99.776062,-3.0743973,-0.493486,74.6308441,99.7794342
10.9905853,3.4124506,76.1584473,99.7777634,-1.834235,-0.2403388,74.7852478,99.7749786
10.6741199,3.3762178,76.1409683,99.7799072,-1.4854951,-0.215569,74.6647797,99.7766953
10.3726959,3.3181281,76.0815353,99.7817154,-1.8191935,-0.2621958,74.6775589,99.7756424
10.138011,3.2693636,76.0568771,99.7833252,-2.1184266,-0.2880344,74.7167435,99.7747726
9.9205589,3.2309935,76.0252457,99.7844467,-2.6373024,-0.3844943,74.723175,99.7808533
11.1412973,3.4414954,76.2795334,99.7756882,-3.1884527,-0.4694914,74.8111649,99.7880859
11.7914619,3.5243549,76.2721786,99.7737656,-3.7073288,-0.5659514,74.8925247,99.7960587
11.5912428,3.4963789,76.1827545,99.7726822,-4.2735205,-0.6290914,74.9803162,99.8044205
11.3264751,3.4913285,76.1620026,99.7745972,-4.7923965,-0.7255514,74.9869385,99.8120499
11.042284,3.4436328,76.1342697,99.7759705,-4.5232463,-0.6559987,75.1505966,99.8138657
10.7085848,3.397006,76.1202316,99.7796783,-3.500536,-0.4412217,75.2669678,99.8096466
10.3726959,3.3181281,76.0643082,99.7824097,-3.3003168,-0.4132456,75.2388763,99.8138275
10.1229696,3.2912207,76.0780869,99.7840958,-3.4854944,-0.4630788,75.1689453,99.8147125
9.8882847,3.2424564,76.0149307,99.7856598,-3.651248,-0.4702666,75.1689453,99.8166275
11.042284,3.4436328,76.2345886,99.7817535,-4.0538774,-0.55847,75.2174149,99.8184128
11.7096806,3.5368867,76.2995224,99.7770462,-4.5038223,-0.6133534,75.3076477,99.8215179
11.5589685,3.5078418,76.206871,99.7750473,-4.8719864,-0.6807685,75.2659225,99.8258286
11.2597351,3.4820032,76.1931229,99.7761154,-5.3391643,-0.7460461,75.3561935,99.8319092
11.0745583,3.4321699,76.0892715,99.777359,-5.8085332,-0.8435748,75.4499207,99.8362885
10.7085848,3.397006,76.0716858,99.7801819,-5.5888901,-0.7729534,75.5778656,99.835022
10.4243937,3.3493104,76.0505753,99.7827072,-4.2841792,-0.542732,75.5565643,99.8295059
10.1746674,3.3224032,76.0259399,99.7823715,-3.8492758,-0.4659915,75.4880219,99.8291779
9.9572163,3.2840328,76.0080719,99.7851334,-3.9827552,-0.4846423,75.4673767,99.8300095
10.7947493,3.4489768,76.1792908,99.7791824,-4.0667276,-0.5043617,75.4708176,99.8283844
11.879817,3.6085768,76.1827393,99.7719345,-4.3853846,-0.5728456,75.439743,99.8278351
11.9465561,3.617902,76.0862427,99.7689667,-4.7535486,-0.6402608,75.4880753,99.8295593
11.7485285,3.6221771,76.0408936,99.7670898,-5.0872469,-0.6868876,75.6157532,99.8323364
11.7162542,3.6336401,75.9713974,99.7654495,-5.5049176,-0.7532339,75.6157532,99.8359756
11.5160351,3.605664,75.9185867,99.7671356,-5.907547,-0.8414373,75.6262741,99.8401947
11.2490768,3.5683625,75.8235931,99.7678375,-6.1077662,-0.8694134,75.7503357,99.8426819
11.0165834,3.5518494,75.8789444,99.770546,-4.6996589,-0.5768272,75.832962,99.8332291
10.8314056,3.5020163,75.780014,99.7716522,-3.8470845,-0.4337403,75.7885513,99.8293839
11.2189932,3.6120768,75.8755646,99.7682571,-3.8148103,-0.4452032,75.6562119,99.8277359
12.3880339,3.7913961,76.0482788,99.7593307,-3.7975776,-0.4348091,75.7078781,99.8247528
12.4720058,3.8111157,75.9824219,99.7571716,-4.0322623,-0.4835735,75.6737518,99.8208847
12.2395124,3.7946024,75.8983383,99.7565765,-4.3831935,-0.5405945,75.6843033,99.8209686
12.1060333,3.7759516,75.8284683,99.7548904,-4.7168918,-0.5872213,75.7702637,99.8219528
11.8735399,3.7594385,75.8168793,99.756218,-5.0527816,-0.6660993,75.773819,99.8252411
11.6560888,3.7210684,75.7213211,99.7569199,-5.3886714,-0.7449773,75.736145,99.830368
11.4731026,3.7034864,75.6993103,99.7581787,-5.7223697,-0.7916042,75.8293076,99.8342133
11.2211847,3.6443279,75.5962448,99.7604294,-4.6006451,-0.5789647,75.8845139,99.8248825
11.4085541,3.7264121,75.7833786,99.7588654,-3.5478516,-0.4079018,75.8365173,99.8224792
12.609868,3.8942688,75.9477158,99.7496643,-3.4983447,-0.4089706,75.704361,99.8202438
12.693841,3.9139884,75.87146,99.7481308,-3.4660704,-0.4204335,75.7078781,99.8134918
12.4118404,3.8985438,75.7484207,99.7481308,-3.6490567,-0.4380154,75.8007584,99.8104935
12.2611284,3.869499,75.6815186,99.7501984,-4.0172205,-0.5054305,75.7596207,99.8105164
11.9769363,3.8218033,75.7013779,99.7518082,-4.2863708,-0.5749832,75.8454285,99.8120728
11.6432381,3.7751765,75.6860123,99.7542877,-4.5705624,-0.6226788,75.8901062,99.816803
11.3762798,3.737875,75.6605911,99.756691,-4.9214935,-0.6796997,75.9722061,99.8188095
11.0920877,3.6901796,75.5995483,99.7593002,-5.1734109,-0.7388583,76.0168533,99.8203583
11.1932936,3.720293,75.6672211,99.7593536,-3.7674947,-0.4785232,76.1072922,99.8124313
12.4290733,3.9089379,75.8748093,99.7483673,-2.5467563,-0.2680213,75.9146194,99.8098297
12.5625525,3.9275887,75.7568665,99.7464752,-2.4154682,-0.2816218,75.7419281,99.8021545
12.1965799,3.8924248,75.7166595,99.7464371,-2.4154682,-0.2816218,75.7829971,99.7935333
12.0308266,3.885237,75.7266083,99.7472534,-2.63292,-0.319992,75.8275833,99.7898102
11.7466345,3.8375413,75.6661301,99.7498856,-2.9860425,-0.4092641,75.8757553,99.7896271
11.4452105,3.7794516,75.6119385,99.7529984,-3.2702339,-0.4569597,75.909584,99.7878723
11.1437864,3.7213619,75.6284485,99.7557602,-3.5221512,-0.5161182,75.9878387,99.7862778
10.8595943,3.6736662,75.6061554,99.7605057,-3.8063426,-0.5638139,76.0250854,99.7847214
11.0942793,3.7224307,75.6705475,99.758873,-4.05826,-0.6229724,76.065918,99.7812729
12.1815386,3.9142818,75.87146,99.7502594,-2.8848372,-0.3791505,76.2069168,99.7764206
12.1492643,3.9257448,75.8084106,99.7490387,-1.2959349,-0.1012335,76.0341415,99.7825699
11.9145794,3.8769803,75.6848221,99.7482986,-0.9644278,-0.0868578,75.7779617,99.7724457
11.7811003,3.8583295,75.6947479,99.7512436,-1.1474141,-0.1044398,75.900322,99.7611923
11.447402,3.8117027,75.6727448,99.7525024,-1.2830848,-0.1553417,75.896759,99.7543945
11.1632099,3.7640073,75.6152344,99.7574844,-1.6512487,-0.2227568,75.9817429,99.7466354
10.8617859,3.7059174,75.6672211,99.7600098,-1.9009746,-0.2496641,76.0594254,99.7383347
10.9629908,3.7360311,75.6959763,99.759964,-2.0861523,-0.2994973,76.0963821,99.7311707
12.0480585,3.8956311,75.8299484,99.753418,-2.3208368,-0.3482617,76.103653,99.7248459
12.0825243,3.9164193,75.7984161,99.7503586,-2.5555212,-0.397026,76.1145782,99.7201309
11.7832918,3.8905809,75.7550659,99.7507477,-2.3036041,-0.3378675,76.085495,99.7116852
11.682086,3.8604672,75.7199707,99.7523575,-0.428319,0.0199963,76.301857,99.7180786
11.4151278,3.8231657,75.6628265,99.7538223,0.3380918,0.1111124,76.0717163,99.7178879
11.2321415,3.8055837,75.6053467,99.7545624,0.0883658,0.0842051,76.0933609,99.7022552
11.1826344,3.8066525,75.5830688,99.7558212,0.0883658,0.0842051,76.1264572,99.6879349
11.6692362,3.9145753,75.6086426,99.7520218,-0.1463188,0.0354407,76.0933609,99.6742249
13.0234537,4.1437283,75.7403259,99.7408676,-0.3637706,-0.0029295,76.1042175,99.6632538
13.3421106,4.2122121,75.6671982,99.7351761,-0.49725,-0.0215803,76.0674057,99.6566925
13.1591244,4.1946301,75.5816345,99.7337418,-0.647962,-0.0506251,76.1187286,99.6479874
13.0945759,4.217556,75.5947037,99.731926,-0.7491672,-0.0807388,76.0485687,99.6363602
12.9288225,4.2103682,75.4953308,99.7316208,-0.7664,-0.0911329,76.0151978,99.626976
12.7781105,4.1813231,75.4373856,99.7345657,0.7429125,0.231567,76.2107391,99.6226501
12.5456171,4.1648097,75.4923859,99.7360001,1.526556,0.3330772,76.123291,99.6216812
12.7307949,4.214643,75.5213699,99.7352982,1.2918714,0.2843128,76.020668,99.6066742
13.9838076,4.413682,75.7337189,99.7257538,1.4103093,0.3248206,76.0681152,99.5914841
14.1667938,4.4312639,75.6540909,99.7238007,1.3413783,0.2832441,75.9174271,99.5787201
13.8008213,4.3961,75.5653458,99.722847,1.1756248,0.2760563,75.9352112,99.5658875
13.6673412,4.3774495,75.5751114,99.7266006,1.1261178,0.277125,75.9494858,99.5574799
13.3508759,4.3412166,75.5144348,99.7270889,1.0766109,0.2781938,75.923172,99.5467682
13.0666847,4.2935209,75.4920883,99.7306061,1.0249127,0.2470114,75.7709122,99.5393524
12.8319998,4.2447567,75.4664001,99.7323227,1.0593781,0.2677997,75.822319,99.5303574
12.7329855,4.2468944,75.5115891,99.7337036,2.7172115,0.5872932,76.0063705,99.5275726
13.9859982,4.4459333,75.6824265,99.724556,3.3695669,0.702404,76.0215683,99.5264282
14.3369293,4.502954,75.7421494,99.7240677,3.1348822,0.6536396,75.9625854,99.518959
14.0355053,4.4448643,75.6508179,99.7242279,3.201622,0.6629649,75.9258728,99.5087051
13.8697519,4.4376764,75.6322098,99.72509,3.0186357,0.645383,75.8558044,99.5056152
13.5855608,4.3899813,75.5334396,99.7262268,2.8334582,0.5955498,75.7924881,99.5016403
13.2518616,4.3433542,75.5144348,99.7285385,2.6999786,0.5768991,75.8435516,99.4993896
12.9849033,4.3060527,75.4920883,99.732048,2.5320339,0.5374601,75.810051,99.4979172
12.7329855,4.2468944,75.424469,99.734169,2.3318148,0.509484,75.8241501,99.4971771
13.4370394,4.3931875,75.5685959,99.7290192,2.1811028,0.4804391,75.7975769,99.4972763
14.2874231,4.5040231,75.6910172,99.7236481,3.5719771,0.7626312,75.9448547,99.4937057
14.2206831,4.4946976,75.6344986,99.7243729,4.5235658,0.9035805,76.0047226,99.5072556
13.9881897,4.4781842,75.5393906,99.7250824,4.2393742,0.8558849,76.0188904,99.5103683
13.8374777,4.4491396,75.5523453,99.7261505,4.0219221,0.8175147,75.9860458,99.5077209
13.5037794,4.4025126,75.4950027,99.7268753,3.770005,0.7583562,75.9495926,99.5099258
13.2540531,4.3756056,75.5176849,99.7295609,3.4190738,0.7013352,76.0108795,99.508728
13.0193691,4.3268409,75.408371,99.7320862,3.2338963,0.651502,75.9377747,99.5112305
13.1033411,4.3465605,75.4856033,99.7314606,2.9669375,0.6142005,75.9850082,99.5138702
14.2228746,4.5269489,75.7388611,99.7252808,2.6827459,0.566505,75.9554825,99.5157166
14.388628,4.5341368,75.6595383,99.72332,2.4803357,0.5062777,75.9294128,99.5170364
14.0721626,4.4979038,75.5744019,99.7240753,3.2360876,0.6837532,76.0694809,99.5162811
13.9386826,4.4792533,75.5043259,99.7245178,4.4245515,0.905718,76.232399,99.5295486
13.6222172,4.4430203,75.4853134,99.7268295,4.2393742,0.8558849,76.1965027,99.5317001
13.338026,4.3953247,75.5079498,99.7279434,3.9896481,0.8289776,76.2108612,99.5211639
13.1033411,4.3465605,75.4405518,99.7316284,3.920717,0.787401,76.1352539,99.5168228
12.8536148,4.319653,75.4115829,99.7353058,3.5870187,0.7407742,76.1098633,99.5150375
13.9731483,4.5000415,75.6442871,99.7266541,3.3695669,0.702404,76.120575,99.5129623
14.5221071,4.5527873,75.6432495,99.7234726,3.1521151,0.6640337,76.0879364,99.5134277
