intensity,ua,s1,s2,s3,s4,s5,s6,s7,s8
0.000106,0.2654,1.09E-05,1.33E-05,1.38E-05,1.47E-05,1.84E-05,2.07E-05,1.99E-05,1.66E-05
0.000102,0.2654,1.04E-05,1.27E-05,1.32E-05,1.41E-05,1.76E-05,1.99E-05,1.92E-05,1.59E-05
0.0000987,0.2654,9.89E-06,1.22E-05,1.26E-05,1.34E-05,1.69E-05,1.91E-05,1.84E-05,1.53E-05
0.0000951,0.2654,9.45E-06,1.17E-05,1.21E-05,1.29E-05,1.61E-05,1.83E-05,1.76E-05,1.47E-05
0.0000914,0.2654,8.99E-06,1.11E-05,1.15E-05,1.22E-05,1.53E-05,1.76E-05,1.68E-05,1.40E-05
0.0000882,0.2654,8.56E-06,1.06E-05,1.10E-05,1.16E-05,1.46E-05,1.68E-05,1.61E-05,1.34E-05
0.0000849,0.2654,8.20E-06,1.01E-05,1.05E-05,1.11E-05,1.39E-05,1.62E-05,1.54E-05,1.28E-05
0.0000819,0.2654,7.79E-06,9.62E-06,9.99E-06,1.06E-05,1.33E-05,1.55E-05,1.47E-05,1.22E-05
0.0000787,0.2654,7.39E-06,9.18E-06,9.49E-06,1.00E-05,1.26E-05,1.48E-05,1.40E-05,1.17E-05
0.0000759,0.2654,7.02E-06,8.72E-06,9.08E-06,9.59E-06,1.20E-05,1.42E-05,1.34E-05,1.11E-05
0.000073,0.2654,6.69E-06,8.28E-06,8.63E-06,9.13E-06,1.15E-05,1.36E-05,1.29E-05,1.07E-05
0.0000701,0.2654,6.33E-06,7.89E-06,8.26E-06,8.66E-06,1.09E-05,1.31E-05,1.23E-05,1.02E-05
0.0000672,0.2654,6.00E-06,7.50E-06,7.86E-06,8.26E-06,1.03E-05,1.25E-05,1.18E-05,9.72E-06
0.0000648,0.2654,5.70E-06,7.17E-06,7.50E-06,7.85E-06,9.88E-06,1.20E-05,1.12E-05,9.29E-06
0.0000625,0.2654,5.39E-06,6.82E-06,7.17E-06,7.48E-06,9.43E-06,1.15E-05,1.08E-05,8.89E-06
0.0000598,0.2654,5.13E-06,6.47E-06,6.82E-06,7.11E-06,8.96E-06,1.10E-05,1.03E-05,8.49E-06
0.0000576,0.2654,4.85E-06,6.16E-06,6.50E-06,6.78E-06,8.54E-06,1.05E-05,9.92E-06,8.14E-06
0.0000556,0.2654,4.61E-06,5.87E-06,6.24E-06,6.48E-06,8.15E-06,1.01E-05,9.52E-06,7.76E-06
0.0000534,0.2654,4.35E-06,5.60E-06,5.93E-06,6.17E-06,7.80E-06,9.68E-06,9.11E-06,7.45E-06
0.0000515,0.2654,4.15E-06,5.31E-06,5.65E-06,5.86E-06,7.43E-06,9.25E-06,8.68E-06,7.13E-06
0.0000498,0.2654,3.92E-06,5.07E-06,5.42E-06,5.63E-06,7.11E-06,8.87E-06,8.37E-06,6.83E-06
0.0000478,0.2654,3.73E-06,4.83E-06,5.17E-06,5.35E-06,6.77E-06,8.51E-06,8.01E-06,6.53E-06
0.0000459,0.2654,3.52E-06,4.61E-06,4.94E-06,5.09E-06,6.47E-06,8.14E-06,7.68E-06,6.26E-06
0.0000443,0.2654,3.35E-06,4.35E-06,4.68E-06,4.87E-06,6.18E-06,7.79E-06,7.39E-06,6.03E-06
0.0000426,0.2654,3.17E-06,4.16E-06,4.49E-06,4.66E-06,5.88E-06,7.43E-06,7.00E-06,5.74E-06
0.0000411,0.2654,2.99E-06,3.96E-06,4.28E-06,4.43E-06,5.64E-06,7.14E-06,6.74E-06,5.51E-06
0.0000395,0.2654,2.83E-06,3.77E-06,4.08E-06,4.22E-06,5.36E-06,6.87E-06,6.44E-06,5.26E-06
0.000038,0.2654,2.70E-06,3.59E-06,3.91E-06,4.03E-06,5.15E-06,6.55E-06,6.16E-06,5.08E-06
0.0000367,0.4807,2.56E-06,3.43E-06,3.74E-06,3.89E-06,4.92E-06,6.30E-06,5.95E-06,4.89E-06
0.0000352,0.4905,2.42E-06,3.28E-06,3.58E-06,3.74E-06,4.69E-06,6.03E-06,5.72E-06,4.71E-06
0.0000338,0.5008,2.26E-06,3.12E-06,3.40E-06,3.55E-06,4.47E-06,5.77E-06,5.45E-06,4.50E-06
0.0000326,0.4572,2.17E-06,2.97E-06,3.23E-06,3.40E-06,4.27E-06,5.58E-06,5.21E-06,4.35E-06
0.0000315,0.4351,2.04E-06,2.82E-06,3.11E-06,3.23E-06,4.09E-06,5.33E-06,5.01E-06,4.19E-06
0.0000302,0.4492,1.92E-06,2.70E-06,2.97E-06,3.13E-06,3.86E-06,5.08E-06,4.81E-06,4.01E-06
0.0000292,0.3957,1.81E-06,2.56E-06,2.86E-06,3.00E-06,3.77E-06,4.93E-06,4.65E-06,3.87E-06
0.000028,0.4381,1.71E-06,2.45E-06,2.72E-06,2.86E-06,3.58E-06,4.68E-06,4.43E-06,3.71E-06
0.0000272,0.3612,1.61E-06,2.35E-06,2.62E-06,2.74E-06,3.41E-06,4.51E-06,4.25E-06,3.59E-06
0.000026,0.3969,1.53E-06,2.24E-06,2.50E-06,2.65E-06,3.28E-06,4.34E-06,4.08E-06,3.44E-06
0.0000257,0.2221,1.47E-06,2.18E-06,2.45E-06,2.60E-06,3.19E-06,4.26E-06,4.02E-06,3.40E-06
0.000024,0.4207,1.34E-06,2.03E-06,2.30E-06,2.41E-06,2.98E-06,3.96E-06,3.75E-06,3.19E-06
0.0000232,0.4025,1.29E-06,1.95E-06,2.16E-06,2.31E-06,2.86E-06,3.82E-06,3.57E-06,3.05E-06
0.0000222,0.4416,1.20E-06,1.85E-06,2.08E-06,2.22E-06,2.73E-06,3.65E-06,3.46E-06,2.94E-06
0.0000213,0.472,1.12E-06,1.76E-06,2.00E-06,2.13E-06,2.61E-06,3.50E-06,3.31E-06,2.86E-06
0.0000206,0.4428,1.08E-06,1.66E-06,1.93E-06,2.04E-06,2.51E-06,3.37E-06,3.17E-06,2.75E-06
0.0000198,0.4556,1.01E-06,1.61E-06,1.84E-06,1.96E-06,2.39E-06,3.21E-06,3.06E-06,2.65E-06
0.0000192,0.4268,9.49E-07,1.52E-06,1.76E-06,1.88E-06,2.28E-06,3.10E-06,2.92E-06,2.55E-06
0.0000185,0.444,9.03E-07,1.46E-06,1.69E-06,1.79E-06,2.20E-06,2.98E-06,2.80E-06,2.47E-06
0.0000176,0.5083,8.37E-07,1.39E-06,1.61E-06,1.70E-06,2.11E-06,2.86E-06,2.71E-06,2.33E-06
0.0000171,0.4665,8.11E-07,1.32E-06,1.54E-06,1.66E-06,2.01E-06,2.75E-06,2.60E-06,2.30E-06
0.0000165,0.4611,7.55E-07,1.28E-06,1.48E-06,1.59E-06,1.90E-06,2.61E-06,2.50E-06,2.21E-06
0.0000161,0.4066,7.23E-07,1.22E-06,1.44E-06,1.54E-06,1.87E-06,2.52E-06,2.40E-06,2.14E-06
0.0000153,0.4817,6.95E-07,1.14E-06,1.37E-06,1.46E-06,1.79E-06,2.42E-06,2.31E-06,2.04E-06
0.0000147,0.501,6.49E-07,1.10E-06,1.31E-06,1.44E-06,1.70E-06,2.32E-06,2.20E-06,1.98E-06
0.0000142,0.5124,6.12E-07,1.06E-06,1.25E-06,1.36E-06,1.65E-06,2.28E-06,2.11E-06,1.90E-06
0.0000138,0.4762,5.94E-07,1.01E-06,1.19E-06,1.30E-06,1.56E-06,2.12E-06,2.05E-06,1.83E-06
0.0000131,0.5691,5.70E-07,9.50E-07,1.16E-06,1.25E-06,1.49E-06,2.05E-06,1.93E-06,1.78E-06
0.0000128,0.4988,5.33E-07,9.03E-07,1.10E-06,1.20E-06,1.44E-06,1.96E-06,1.88E-06,1.73E-06
0.0000122,0.5476,5.10E-07,8.82E-07,1.05E-06,1.17E-06,1.39E-06,1.87E-06,1.80E-06,1.64E-06
0.0000118,0.5595,4.89E-07,8.42E-07,9.97E-07,1.13E-06,1.35E-06,1.81E-06,1.72E-06,1.59E-06
0.0000114,0.5498,4.72E-07,8.08E-07,9.54E-07,1.08E-06,1.28E-06,1.73E-06,1.67E-06,1.52E-06
0.000011,0.5866,4.66E-07,7.74E-07,9.17E-07,1.03E-06,1.22E-06,1.66E-06,1.60E-06,1.46E-06
0.0000106,0.5755,4.49E-07,7.24E-07,8.86E-07,1.00E-06,1.18E-06,1.61E-06,1.51E-06,1.40E-06
0.0000102,0.5767,4.35E-07,6.98E-07,8.51E-07,9.65E-07,1.15E-06,1.53E-06,1.48E-06,1.36E-06
0.00000991,0.5667,4.30E-07,6.71E-07,8.14E-07,9.46E-07,1.09E-06,1.45E-06,1.41E-06,1.31E-06
0.00000946,0.64,4.08E-07,6.30E-07,7.79E-07,8.91E-07,1.06E-06,1.38E-06,1.34E-06,1.25E-06
0.00000918,0.6125,3.97E-07,6.20E-07,7.32E-07,8.56E-07,9.98E-07,1.32E-06,1.29E-06,1.22E-06
0.00000867,0.7416,3.91E-07,5.94E-07,7.05E-07,8.29E-07,9.62E-07,1.28E-06,1.25E-06,1.15E-06
0.00000849,0.673,3.75E-07,5.58E-07,6.84E-07,7.98E-07,9.33E-07,1.23E-06,1.19E-06,1.11E-06
0.00000802,0.7955,3.46E-07,5.32E-07,6.47E-07,7.75E-07,9.18E-07,1.18E-06,1.15E-06,1.08E-06
0.0000078,0.7686,3.45E-07,5.09E-07,6.25E-07,7.38E-07,8.75E-07,1.13E-06,1.09E-06,1.04E-06
0.00000756,0.7487,3.32E-07,4.95E-07,5.99E-07,6.91E-07,8.26E-07,1.08E-06,1.07E-06,9.93E-07
0.0000073,0.759,3.21E-07,4.77E-07,5.76E-07,6.86E-07,8.18E-07,1.03E-06,1.00E-06,9.56E-07
0.00000693,0.8547,3.04E-07,4.63E-07,5.38E-07,6.70E-07,7.85E-07,9.85E-07,9.82E-07,9.18E-07
0.00000675,0.8183,3.06E-07,4.21E-07,5.21E-07,6.42E-07,7.53E-07,9.42E-07,9.06E-07,8.76E-07
0.00000641,0.9132,2.90E-07,4.09E-07,5.20E-07,6.11E-07,7.22E-07,9.11E-07,8.93E-07,8.53E-07
0.00000627,0.8548,2.67E-07,3.87E-07,4.77E-07,6.01E-07,7.11E-07,8.73E-07,8.63E-07,8.17E-07
0.00000606,0.8623,2.52E-07,3.75E-07,4.62E-07,5.69E-07,6.78E-07,8.41E-07,8.10E-07,7.94E-07
0.0000058,0.9162,2.59E-07,3.51E-07,4.72E-07,5.43E-07,6.76E-07,7.98E-07,7.65E-07,7.87E-07
0.00000566,0.8745,2.40E-07,3.44E-07,4.38E-07,5.22E-07,6.29E-07,7.69E-07,7.50E-07,7.16E-07
0.00000536,0.9805,2.24E-07,3.29E-07,4.33E-07,4.81E-07,6.03E-07,7.31E-07,7.08E-07,6.92E-07
0.00000535,0.8305,2.28E-07,3.21E-07,4.20E-07,4.84E-07,5.87E-07,6.89E-07,6.82E-07,6.76E-07
0.000005,1,2.15E-07,2.99E-07,4.01E-07,4.64E-07,5.54E-07,6.78E-07,6.38E-07,6.48E-07
0.00000492,0.9212,1.98E-07,2.86E-07,3.84E-07,4.47E-07,5.54E-07,6.47E-07,5.99E-07,6.27E-07
0.00000475,0.9307,1.94E-07,2.79E-07,3.66E-07,4.13E-07,5.21E-07,6.16E-07,6.10E-07,6.02E-07
