intensity,ua,s1,s2,s3,s4,s5,s6,s7,s8
62114,0.2654,57469,58517,60381,59231,63502,62995,62319,61428
59827,0.2654,55095,56245,58074,56949,60216,59760,59455,58705
57844,0.2654,52850,54015,55895,54811,57784,57572,57355,56368
55736,0.2654,50708,51973,53758,52955,55642,55566,55414,54314
53660,0.2654,48235,49712,51593,50730,53442,53357,53301,52197
51755,0.2654,46191,47571,49563,48732,51450,51407,51474,50185
49887,0.2654,44115,45535,47620,46703,49413,49571,49728,48161
48131,0.2654,42100,43504,45632,44921,47380,47682,47876,46252
46295,0.2654,40096,41506,43608,43025,45457,45783,46184,44432
44680,0.2654,38296,39602,41755,41241,43556,44002,44555,42479
43007,0.2654,36628,37763,39898,39455,41704,42421,42763,40966
41319,0.2654,35000,35987,38203,37739,39960,40528,41497,39229
39715,0.2654,33423,34357,36564,36034,38307,39057,39878,37654
38314,0.2654,31816,32805,34957,34434,36800,37361,38320,36136
36967,0.2654,30465,31278,33362,32967,35281,35977,36921,34759
35450,0.2654,29020,29863,31693,31457,33798,34573,35618,33395
34143,0.2654,27660,28232,30361,30079,32381,33132,34199,32177
32981,0.2654,26452,26985,28951,28669,30976,31701,33012,30890
31735,0.2654,25176,25648,27677,27387,29624,30511,31670,29829
30638,0.2654,24106,24358,26295,26119,28409,29416,30518,28614
29632,0.2654,22937,23203,24983,24966,27295,28177,29473,27604
28487,0.2654,21839,21999,23796,23813,26016,26940,28194,26519
27379,0.2654,20887,20762,22625,22676,24972,25955,27027,25503
26454,0.2654,19904,19812,21616,21636,23943,24879,26068,24643
25477,0.2654,18992,18739,20461,20690,22973,23828,24913,23637
24609,0.2654,18109,17904,19523,19700,21967,22834,24033,22711
23740,0.2654,17283,16889,18641,18862,21079,21912,23018,21829
22822,0.2654,16516,16088,17645,18001,20156,21109,22117,21040
22083,0.4807,15776,15312,16805,17251,19454,20313,21301,20255
21247,0.4905,15102,14510,16014,16508,18707,19580,20526,19535
20479,0.5008,14352,13691,15109,15718,17845,18676,19573,18638
19755,0.4572,13765,13001,14413,15039,17160,17985,18811,18025
