intensity,uaa,s1,s2,s3,s4,s5,s6,s7,s8
1539,0.1264,1037,1137,1066,1121,1232,1237,1264,1190
1539,0,1020,1134,1083,1146,1201,1282,1349,1257
1533,0.3734,1036,1131,1112,1137,1243,1260,1309,1249
1573,0.0488,1065,1204,1095,1145,1255,1299,1374,1260
1577,0.397,1056,1196,1111,1174,1257,1312,1348,1261
1593,0.1378,1057,1214,1165,1167,1288,1350,1388,1323
1603,0.4256,1096,1234,1132,1182,1314,1389,1410,1307
1623,0.2846,1102,1213,1156,1232,1338,1367,1418,1337
1592,0.6316,1091,1262,1164,1210,1335,1404,1434,1366
1641,0.3291,1099,1297,1184,1221,1378,1409,1502,1388
1655,0.3644,1132,1294,1176,1215,1360,1438,1480,1422
1686,0.2124,1103,1346,1210,1250,1386,1475,1523,1430
1645,0.7958,1114,1338,1234,1243,1399,1457,1520,1453
1704,0.5862,1136,1350,1255,1265,1417,1473,1575,1508
1728,0.3352,1185,1371,1268,1267,1440,1531,1588,1521
1763,0.4835,1164,1401,1282,1285,1491,1542,1607,1522
1743,0.6532,1193,1451,1302,1306,1493,1540,1608,1577
1762,0.6613,1205,1434,1347,1319,1518,1571,1666,1603
1789,0.624,1229,1457,1295,1323,1571,1573,1700,1611
1814,0.6512,1229,1493,1354,1358,1570,1634,1731,1625
1821,0.6871,1276,1500,1388,1369,1588,1649,1739,1651
1879,0.5378,1234,1552,1412,1412,1641,1696,1736,1692
1863,0.7579,1271,1583,1410,1428,1659,1725,1829,1746
1882,0.8238,1295,1581,1409,1425,1681,1737,1833,1754
1953,0.6599,1281,1611,1485,1458,1687,1771,1901,1810
1947,0.7902,1357,1674,1495,1433,1710,1801,1895,1821
1985,0.8078,1384,1664,1506,1497,1819,1815,1996,1860
2015,0.7781,1373,1726,1543,1546,1831,1884,1989,1889
2053,0.6617,1386,1717,1538,1583,1853,1894,2023,1932
2087,0.7728,1474,1788,1567,1631,1896,1928,2095,1949
2126,1,1432,1816,1588,1634,1917,2004,2080,1991
2142,0.8128,1465,1838,1649,1659,1966,2031,2150,2041
