intensity,uaa,s1,s2,s3,s4,s5,s6,s7,s8
1539,0.1264,2115,2165,2101,2048,2123,2050,1929,1779
1539,0,2123,2171,2104,2095,2172,2052,1858,1817
1533,0.3734,2150,2162,2136,2042,2161,2030,1948,1813
1573,0.0488,2137,2162,2150,2079,2163,2076,1910,1864
1577,0.397,2127,2182,2153,2102,2204,2109,1932,1856
1593,0.1378,2179,2172,2179,2149,2158,2062,1957,1855
1603,0.4256,2158,2204,2192,2119,2199,2087,1959,1906
1623,0.2846,2122,2237,2205,2121,2231,2072,2008,1898
1592,0.6316,2162,2229,2212,2188,2277,2069,2001,1917
1641,0.3291,2146,2234,2169,2152,2290,2139,2030,1914
1655,0.3644,2169,2243,2262,2230,2326,2111,2044,1962
1686,0.2124,2168,2297,2260,2224,2291,2151,2029,1956
1645,0.7958,2160,2227,2256,2209,2345,2101,2083,1978
1704,0.5862,2197,2266,2256,2281,2321,2148,2094,2010
1728,0.3352,2174,2294,2287,2238,2378,2202,2105,2037
1763,0.4835,2192,2276,2298,2248,2373,2196,2115,2020
1743,0.6532,2210,2361,2273,2309,2388,2207,2123,2029
1762,0.6613,2186,2328,2323,2319,2402,2193,2151,2066
1789,0.624,2200,2311,2341,2343,2412,2214,2172,2077
1814,0.6512,2183,2396,2399,2358,2430,2254,2191,2109
1821,0.6871,2190,2362,2376,2365,2476,2271,2226,2185
1879,0.5378,2234,2357,2389,2446,2480,2277,2224,2146
1863,0.7579,2223,2353,2388,2455,2542,2299,2273,2229
1882,0.8238,2193,2387,2421,2422,2512,2331,2295,2188
1953,0.6599,2239,2410,2486,2467,2559,2338,2299,2247
1947,0.7902,2281,2443,2447,2456,2565,2411,2309,2255
1985,0.8078,2262,2397,2489,2514,2617,2379,2340,2265
2015,0.7781,2253,2431,2509,2560,2648,2430,2338,2308
2053,0.6617,2293,2443,2504,2561,2636,2437,2405,2326
2087,0.7728,2275,2446,2494,2634,2684,2470,2461,2334
2126,1,2275,2490,2579,2606,2709,2478,2475,2340
2142,0.8128,2350,2498,2563,2646,2750,2519,2463,2379
2177,0.8266,2339,2587,2622,2658,2780,2540,2484,2396
2208,0.9281,2375,2537,2647,2673,2817,2605,2489,2454
2258,0.8162,2384,2541,2652,2708,2827,2621,2517,2490
2303,0.8643,2392,2581,2698,2758,2884,2633,2588,2503
2318,0.8621,2398,2603,2737,2767,2868,2669,2648,2534
2402,0.7727,2438,2624,2784,2804,2953,2710,2646,2564
2449,0.7549,2478,2671,2866,2883,3032,2779,2732,2667
2483,0.86,2479,2678,2849,2846,3010,2783,2728,2606
2490,0.9438,2500,2709,2883,2905,3100,2778,2801,2641
2588,0.7927,2543,2693,2915,2961,3084,2871,2807,2711
2615,0.8846,2561,2723,2945,2975,3104,2916,2876,2739
2723,0.7552,2571,2748,3003,3052,3179,2961,2860,2760
2753,0.8614,2632,2816,3000,3097,3221,2929,2925,2797
2849,0.5966,2657,2831,3073,3089,3292,3035,2994,2823
2838,0.8254,2715,2838,3111,3128,3325,3032,3055,2895
2956,0.7628,2736,2857,3147,3221,3395,3095,3079,2941
3022,0.7949,2824,2917,3230,3248,3426,3129,3150,2961
3175,0.462,2858,2969,3251,3295,3449,3204,3180,2989
3217,0.5248,2898,3038,3304,3369,3521,3261,3267,3009
3255,0.6998,2967,3075,3345,3400,3614,3291,3320,3086
3364,0.6269,2976,3075,3374,3446,3635,3389,3359,3086
3443,0.6696,3104,3195,3472,3509,3687,3438,3437,3189
3483,0.7154,3098,3244,3502,3576,3747,3488,3512,3216
3592,0.6626,3160,3293,3570,3625,3840,3544,3562,3324
3728,0.4952,3274,3366,3623,3660,3917,3635,3617,3283
3823,0.5717,3304,3446,3712,3776,3964,3678,3682,3417
3950,0.4977,3363,3474,3751,3836,3982,3744,3709,3480
4055,0.4356,3467,3578,3808,3882,3995,3806,3817,3466
4176,0.4493,3526,3673,3914,3884,4165,3877,3834,3575
4263,0.4547,3647,3737,3975,3997,4186,3895,3941,3676
4407,0.4525,3698,3817,4093,4077,4249,4018,4036,3760
4523,0.3742,3777,3916,4121,4158,4423,4154,4192,3793
4618,0.4865,3870,3992,4233,4241,4430,4160,4199,3830
4745,0.4143,3953,4103,4288,4285,4497,4274,4311,3906
4914,0.3817,4045,4187,4397,4385,4603,4324,4377,4020
5122,0.2698,4142,4311,4495,4477,4682,4396,4439,4077
5185,0.4303,4265,4387,4547,4617,4747,4554,4543,4162
5390,0.3291,4299,4507,4657,4671,4899,4658,4676,4241
5511,0.3948,4437,4581,4818,4755,5009,4684,4765,4364
5660,0.3799,4514,4693,4929,4849,5118,4857,4917,4471
5822,0.4073,4621,4767,5059,4931,5205,4940,5022,4541
6031,0.3232,4658,4944,5129,5071,5301,5026,5104,4695
6189,0.407,4835,5051,5248,5217,5433,5183,5230,4784
6380,0.3867,4970,5156,5402,5284,5594,5278,5430,4887
6621,0.2974,5134,5283,5507,5483,5752,5419,5505,4942
6846,0.3023,5240,5434,5679,5613,5887,5577,5677,5114
7008,0.3449,5384,5580,5742,5719,6023,5756,5832,5250
7234,0.3806,5536,5730,5960,5857,6168,5859,5940,5418
7471,0.3215,5632,5823,6125,5992,6333,6060,6113,5574
7703,0.3909,5730,5997,6294,6160,6558,6245,6233,5694
7892,0.3943,5925,6115,6454,6352,6755,6387,6447,5905
8240,0.3127,6144,6348,6629,6608,6873,6568,6646,6090
8490,0.3336,6262,6518,6799,6821,7105,6817,6822,6268
8732,0.3977,6511,6701,7061,6989,7261,6946,7025,6462
8979,0.4533,6586,6870,7241,7158,7388,7146,7206,6627
9333,0.3647,6799,7089,7411,7417,7695,7361,7439,6811
9705,0.3376,6998,7293,7653,7608,7940,7643,7708,7047
10047,0.3339,7261,7524,7944,7910,8244,7909,7982,7334
10365,0.3656,7396,7730,8156,8069,8428,8025,8122,7557
10723,0.3745,7606,7945,8449,8362,8692,8278,8383,7690
11145,0.0715,7883,8228,8716,8616,8970,8552,8718,8009
11457,0.0715,8040,8429,8929,8870,9187,8739,8929,8235
11754,0.0715,8360,8708,9190,9170,9544,9114,9292,8526
12188,0.0715,8600,8983,9492,9459,9802,9318,9517,8753
12552,0.0715,8834,9229,9866,9847,10135,9648,9833,9137
13019,0.0715,9183,9653,10202,10159,10612,10008,10270,9484
13557,0.0715,9484,9899,10538,10567,10913,10342,10690,9755
13916,0.0715,9721,10201,10816,10798,11227,10528,10979,10118
14376,0.0715,9961,10488,11147,11213,11602,10855,11331,10350
14859,0.0715,10342,10798,11566,11589,12048,11232,11748,10772
15360,0.0715,10737,11185,11905,11971,12451,11658,12128,11101
15926,0.0715,11039,11589,12358,12470,12897,11998,12521,11533
16525,0.0715,11406,12018,12783,12898,13468,12416,13018,11901
17102,0.0715,11789,12369,13232,13379,13890,12892,13466,12370
17639,0.0715,12239,12923,13784,13957,14406,13440,13969,12900
18374,0.0715,12766,13429,14290,14487,15064,13948,14561,13419
18936,0.0715,13243,13962,14788,15023,15580,14435,15090,13930
19605,0.0715,13638,14427,15296,15598,16173,14969,15675,14414
20333,0.0715,14217,15079,15938,16257,16955,15621,16313,15035
21100,0.0715,14719,15568,16525,16873,17526,16114,16942,15591
21842,0.0715,15167,16136,17178,17454,18211,16738,17549,16115
22651,0.0715,15745,16717,17771,18258,18887,17386,18258,16754
23406,0.0715,16280,17502,18328,18826,19590,18141,18988,17375
24263,0.0715,16926,18235,19106,19756,20327,18878,19603,18168
25174,0.0715,17592,18973,19939,20558,21208,19532,20433,18926
25998,0.0715,18249,19652,20688,21351,22033,20317,21315,19685
26958,0.0715,18803,20519,21481,22092,22924,21196,22108,20443
27954,0.0715,19495,21404,22334,23040,23883,22059,23018,21290
28996,0.0715,20236,22156,23228,24049,24806,22894,23838,22092
30017,0.0715,21025,23162,24189,24986,25842,23909,24881,23093
31219,0.0715,21815,24244,25161,26049,26835,24940,25971,24022
32349,0.0715,22565,25152,26085,27135,27980,25819,26974,24995
33395,0.0715,23436,26172,27183,28189,29100,26945,28095,25941
34536,0.0715,24344,27223,28270,29322,30282,27954,29153,27008
35904,0.0715,25268,28246,29295,30497,31412,29149,30346,28055
36917,0.0715,26048,29471,30562,31726,32708,30291,31587,29203
1540,0.6233,,,,,,,,
1573,0.2331,,,,,,,,
