pixel#,intensity1,depth1,reflection1,absorption1,intensity2,depth2,reflection2,absorption2,D,iii,aaa
115,0.005244726,69.65150121,5.15E-05,0.459150135,0.618269693,30.77752343,0.000263851,0.084745221,1.6924,0.623514419,0.543895356
116,0.005593268,70.03639208,5.10E-05,0.286439706,0.643254854,30.39263256,0.000270574,0.084745221,1.6924,0.648848122,0.371184927
117,0.004531045,70.42128295,5.04E-05,0.380185622,0.668155225,30.00774169,0.000277557,0.084745221,1.6924,0.67268627,0.464930843
118,0.004348476,70.80617382,4.99E-05,0.309575773,0.691755462,29.62285082,0.000284815,0.084745221,1.6924,0.696103938,0.394320994
119,0.0036016,71.19106468,4.93E-05,0.351947327,0.718464713,29.23795995,0.000292361,0.084745221,1.6924,0.722066313,0.436692548
120,0.003502017,71.57595555,4.88E-05,0.26774171,0.746982844,28.85306908,0.00030021,0.084745221,1.6924,0.750484861,0.352486931
121,0.003170072,71.96084642,4.83E-05,0.231743253,0.776377152,28.46817821,0.00030838,0.084745221,1.6924,0.779547224,0.316488474
122,0.002937711,72.34573729,4.78E-05,0.177096439,0.805771459,28.08328734,0.000316888,0.084745221,1.6924,0.80870917,0.26184166
123,0.002489585,72.73062816,4.73E-05,0.168730945,0.83917922,27.69839647,0.000325754,0.084745221,1.6924,0.841668805,0.253476166
124,0.001775904,73.11551903,4.68E-05,0.220280855,0.871993443,27.3135056,0.000334996,0.084745221,1.6924,0.873769347,0.305026076
125,0.001975071,73.5004099,4.63E-05,0.07778786,0.900992058,26.92861474,0.000344637,0.084745221,1.6924,0.902967129,0.162533081
126,0.001327779,73.88530077,4.58E-05,0.119680321,0.933325796,26.54372387,0.000354701,0.084745221,1.6924,0.934653575,0.204425542
127,0.001145209,74.27019164,4.53E-05,0.062235247,0.971623188,26.158833,0.000365212,0.084745221,1.6924,0.972768397,0.146980468
128,0,74.65508251,4.49E-05,0.228168119,1,25.77394213,0.000376197,0.084745221,1.6924,1,0.31291334
1,1,25.77394213,0.000376197,0.035235034,0,74.65508251,4.49E-05,0.562643105,1.6924,1,0.597878139
2,0.962937811,26.158833,0.000365212,0.035235034,0.001305461,74.27019164,4.53E-05,0.410156128,1.6924,0.964243272,0.445391162
3,0.925977488,26.54372387,0.000354701,0.035235034,0.000847702,73.88530077,4.58E-05,0.56875595,1.6924,0.92682519,0.603990984
4,0.894433032,26.92861474,0.000344637,0.035235034,0.002000576,73.5004099,4.63E-05,0.451563762,1.6924,0.896433608,0.486798796
5,0.86185294,27.3135056,0.000334996,0.035235034,0.001186783,73.11551903,4.68E-05,0.670766828,1.6924,0.863039723,0.706001862
6,0.82810139,27.69839647,0.000325754,0.035235034,0.001729312,72.73062816,4.73E-05,0.659129661,1.6924,0.829830702,0.694364695
7,0.799205446,28.08328734,0.000316888,0.035235034,0.00201753,72.34573729,4.78E-05,0.692887154,1.6924,0.801222976,0.728122188
8,0.765708562,28.46817821,0.00030838,0.035235034,0.003000865,71.96084642,4.83E-05,0.614311424,1.6924,0.768709427,0.649546458
9,0.737576612,28.85306908,0.00030021,0.035235034,0.00352644,71.57595555,4.88E-05,0.614324068,1.6924,0.741103052,0.649559102
10,0.709342796,29.23795995,0.000292361,0.035235034,0.003729888,71.19106468,4.93E-05,0.666668299,1.6924,0.713072684,0.701903333
11,0.681380622,29.62285082,0.000284815,0.035235034,0.004238509,70.80617382,4.99E-05,0.673002225,1.6924,0.685619131,0.708237259
12,0.654980391,30.00774169,0.000277557,0.035235034,0.005340522,70.42128295,5.04E-05,0.593674534,1.6924,0.660320913,0.628909568
13,0.630193036,30.39263256,0.000270574,0.035235034,0.005120119,70.03639208,5.10E-05,0.712333077,1.6924,0.635313155,0.747568111
14,0.604285156,30.77752343,0.000263851,0.035774295,0.005357476,69.65150121,5.15E-05,0.76456902,1.6924,0.609642632,0.800343315
15,0.58231609,31.1624143,0.000257375,0.008004007,0.005645695,69.26661034,5.21E-05,0.810516272,1.6924,0.587961785,0.818520279
16,0.556934517,31.54730517,0.000251135,0.027653232,0.00634081,68.88171947,5.27E-05,0.799172126,1.6924,0.563275327,0.826825358
17,0.534048658,31.93219603,0.000245118,0.03296035,0.007849719,68.4968286,5.33E-05,0.679755964,1.6924,0.541898377,0.712716314
18,0.51496579,32.3170869,0.000239316,0.007130097,0.008409203,68.11193773,5.39E-05,0.695076587,1.6924,0.523374993,0.702206684
19,0.492368551,32.70197777,0.000233717,0.032201507,0.008053168,67.72704686,5.45E-05,0.833544485,1.6924,0.500421719,0.865745992
20,0.475594642,33.08686864,0.000228312,0,0.008680467,67.34215599,5.51E-05,0.842001231,1.6924,0.484275109,0.842001231
21,0.456545729,33.47175951,0.000223093,0.004762809,0.009528169,66.95726512,5.58E-05,0.824460105,1.6924,0.466073898,0.829222914
22,0.439092715,33.85665038,0.000218051,0.000134752,0.010019836,66.57237425,5.64E-05,0.855379882,1.6924,0.449112551,0.855514634
23,0.41977216,34.24154125,0.000213177,0.02972472,0.010630182,66.18748339,5.71E-05,0.873251544,1.6924,0.430402342,0.902976264
24,0.405086501,34.62643212,0.000208465,0.009029967,0.011494837,65.80259252,5.77E-05,0.862310404,1.6924,0.416581338,0.871340371
25,0.388533302,35.01132299,0.000203908,0.022512873,0.012410356,65.41770165,5.84E-05,0.848774972,1.6924,0.400943658,0.871287845
26,0.372727118,35.39621386,0.000199499,0.035701099,0.013529322,65.03281078,5.91E-05,0.815480126,1.6924,0.38625644,0.851181225
27,0.357735862,35.78110473,0.000195231,0.047052861,0.014037943,64.64791991,5.98E-05,0.85521049,1.6924,0.371773805,0.902263351
28,0.342829494,36.16599559,0.000191098,0.066827556,0.014919553,64.26302904,6.05E-05,0.855177643,1.6924,0.357749047,0.922005199
29,0.331811005,36.55088646,0.000187095,0.036792393,0.016343692,63.87813817,6.13E-05,0.80004628,1.6924,0.348154697,0.836838673
30,0.317651653,36.93577733,0.000183217,0.063215941,0.016733635,63.4932473,6.20E-05,0.858758396,1.6924,0.334385288,0.921974337
31,0.304035585,37.3206682,0.000179458,0.09080783,0.016360646,63.10835643,6.28E-05,1,1.6924,0.320396231,1.09080783
32,0.294239487,37.70555907,0.000175814,0.064370129,0.018869844,62.72346556,6.35E-05,0.841730274,1.6924,0.313109331,0.906100403
33,0.281896742,38.09044994,0.000172279,0.088160962,0.019344557,62.33857469,6.43E-05,0.897155305,1.6924,0.301241299,0.985316267
34,0.270351946,38.47534081,0.00016885,0.107124476,0.020310937,61.95368383,6.51E-05,0.905864916,1.6924,0.290662883,1.012989392
35,0.259706966,38.86023168,0.000165523,0.118525236,0.021819846,61.56879296,6.59E-05,0.865957593,1.6924,0.281526812,0.984482829
36,0.249639225,39.24512255,0.000162292,0.127321608,0.022396284,61.18390209,6.68E-05,0.917651692,1.6924,0.272035509,1.0449733
37,0.242661415,39.63001342,0.000159156,0.084903567,0.024583355,60.79901122,6.76E-05,0.824853853,1.6924,0.26724477,0.90975742
38,0.229520721,40.01490429,0.000156109,0.168549466,0.025091976,60.41412035,6.85E-05,0.887232307,1.6924,0.254612697,1.055781773
39,0.223289927,40.39979515,0.000153149,0.12399756,0.027499449,60.02922948,6.94E-05,0.788006392,1.6924,0.250789376,0.912003952
40,0.211083004,40.78468602,0.000150273,0.208636604,0.027652035,59.64433861,7.03E-05,0.884513203,1.6924,0.238735039,1.093149807
41,0.204139149,41.16957689,0.000147477,0.191659954,0.02960175,59.25944774,7.12E-05,0.833645188,1.6924,0.233740899,1.025305142
42,0.195378686,41.55446776,0.000144758,0.220712997,0.031551464,58.87455687,7.21E-05,0.78924772,1.6924,0.22693015,1.009960717
43,0.186838933,41.93935863,0.000142113,0.253023345,0.031873591,58.489666,7.31E-05,0.876417234,1.6924,0.218712524,1.129440579
44,0.180336497,42.3242495,0.000139541,0.245638525,0.033636811,58.10477513,7.40E-05,0.853895187,1.6924,0.213973308,1.099533712
45,0.172323051,42.70914037,0.000137037,0.28075462,0.035688249,57.71988427,7.50E-05,0.814934702,1.6924,0.2080113,1.095689322
46,0.167518378,43.09403124,0.000134601,0.244270432,0.038400895,57.3349934,7.60E-05,0.734989488,1.6924,0.205919273,0.97925992
47,0.160727322,43.47892211,0.000132228,0.262505425,0.040299747,56.95010253,7.71E-05,0.719246015,1.6924,0.201027069,0.98175144
48,0.152221524,43.86381298,0.000129918,0.332983372,0.041825611,56.56521166,7.81E-05,0.733021621,1.6924,0.194047135,1.066004993
49,0.146839612,44.24870385,0.000127668,0.328683973,0.043571877,56.18032079,7.92E-05,0.735580588,1.6924,0.190411489,1.064264561
50,0.141559566,44.63359472,0.000125476,0.327121866,0.046487971,55.79542992,8.03E-05,0.667543279,1.6924,0.188047537,0.994665145
51,0.136720939,45.01848558,0.00012334,0.318576662,0.04862418,55.41053905,8.14E-05,0.655119575,1.6924,0.185345119,0.973696237
52,0.130761787,45.40337645,0.000121258,0.347994951,0.050099181,55.02564818,8.26E-05,0.68699527,1.6924,0.180860968,1.034990221
53,0.125040322,45.78826732,0.000119228,0.377451415,0.052913551,54.64075731,8.37E-05,0.642828679,1.6924,0.177953873,1.020280094
54,0.119777253,46.17315819,0.000117249,0.399726208,0.054642863,54.25586644,8.49E-05,0.666893242,1.6924,0.174420116,1.06661945
55,0.113580415,46.55804906,0.000115319,0.45888391,0.057813268,53.87097557,8.61E-05,0.613774272,1.6924,0.171393683,1.072658182
56,0.110745149,46.94293993,0.000113436,0.414929392,0.059847753,53.4860847,8.74E-05,0.628929827,1.6924,0.170592902,1.043859219
57,0.106076298,47.3278308,0.000111598,0.43619495,0.063662411,53.10119384,8.87E-05,0.55423624,1.6924,0.169738709,0.99043119
58,0.10088114,47.71272167,0.000109805,0.482268864,0.065442585,52.71630297,9.00E-05,0.591247761,1.6924,0.166323725,1.073516625
59,0.096229266,48.09761254,0.000108055,0.516493498,0.069375922,52.3314121,9.13E-05,0.524053553,1.6924,0.165605188,1.040547051
60,0.092731872,48.48250341,0.000106347,0.514453885,0.073207534,51.94652123,9.26E-05,0.470120903,1.6924,0.165939406,0.984574788
61,0.089098657,48.86739428,0.000104678,0.522383098,0.075089433,51.56163036,9.40E-05,0.513927796,1.6924,0.16418809,1.036310894
62,0.085007046,49.25228514,0.000103049,0.55364375,0.078971907,51.17673949,9.54E-05,0.469333248,1.6924,0.163978953,1.022976998
63,0.081526629,49.63717601,0.000101457,0.566563921,0.081650645,50.79184862,9.69E-05,0.484762456,1.6924,0.163177274,1.051326377
64,0.079455357,50.02206688,9.99E-05,0.526232432,0.08578743,50.40695775,9.84E-05,0.441339533,1.6924,0.165242787,0.967571965
65,0.075092104,50.40695775,9.84E-05,0.586115613,0.088567892,50.02206688,9.99E-05,0.461604182,1.6924,0.163659996,1.047719795
66,0.072290793,50.79184862,9.69E-05,0.585227137,0.094179679,49.63717601,0.000101457,0.370639665,1.6924,0.166470472,0.955866802
67,0.068419891,51.17673949,9.54E-05,0.637372303,0.096977095,49.25228514,0.000103049,0.400102852,1.6924,0.165396986,1.037475155
68,0.065754401,51.56163036,9.40E-05,0.640412449,0.101469915,48.86739428,0.000104678,0.367991516,1.6924,0.167224316,1.008403965
69,0.061221371,51.94652123,9.26E-05,0.739043431,0.105386298,48.48250341,0.000106347,0.364026281,1.6924,0.166607669,1.103069712
70,0.058946368,52.3314121,9.13E-05,0.734097602,0.110387739,48.09761254,0.000108055,0.325953158,1.6924,0.169334107,1.06005076
71,0.05655252,52.71630297,9.00E-05,0.73932812,0.114405846,47.71272167,0.000109805,0.32965223,1.6924,0.170958366,1.06898035
72,0.054871734,53.10119384,8.87E-05,0.71124184,0.119288609,47.3278308,0.000111598,0.308665862,1.6924,0.174160343,1.019907702
73,0.051476206,53.4860847,8.74E-05,0.779285738,0.124086601,46.94293993,0.000113436,0.296882785,1.6924,0.175562807,1.076168523
74,0.049201202,53.87097557,8.61E-05,0.792312542,0.129681434,46.55804906,0.000115319,0.265199631,1.6924,0.178882636,1.057512173
75,0.046315003,54.25586644,8.49E-05,0.845930999,0.134733737,46.17315819,0.000117249,0.257750573,1.6924,0.18104874,1.103681572
76,0.045194479,54.64075731,8.37E-05,0.800387443,0.139446959,45.78826732,0.000119228,0.266687439,1.6924,0.184641438,1.067074882
77,0.042325258,55.02564818,8.26E-05,0.864164885,0.14524524,45.40337645,0.000121258,0.24824299,1.6924,0.187570498,1.112407875
78,0.040661449,55.41053905,8.14E-05,0.858855569,0.150958751,45.01848558,0.00012334,0.238973526,1.6924,0.1916202,1.097829095
79,0.039116484,55.79542992,8.03E-05,0.849406611,0.15696048,44.63359472,0.000125476,0.227821709,1.6924,0.196076964,1.07722832
80,0.036671703,56.18032079,7.92E-05,0.903656367,0.163369106,44.24870385,0.000127668,0.211920159,1.6924,0.200040809,1.115576526
81,0.03533047,56.56521166,7.81E-05,0.888358994,0.169964227,43.86381298,0.000129918,0.197868513,1.6924,0.205294697,1.086227507
82,0.032800801,56.95010253,7.71E-05,0.960857921,0.176881474,43.47892211,0.000132228,0.18225882,1.6924,0.209682275,1.143116741
83,0.031782143,57.3349934,7.60E-05,0.929783774,0.184612515,43.09403124,0.000134601,0.153008794,1.6924,0.216394658,1.082792568
84,0.030967216,57.71988427,7.50E-05,0.885924691,0.191919706,42.70914037,0.000137037,0.142169043,1.6924,0.222886922,1.028093734
85,0.029507139,58.10477513,7.40E-05,0.892785097,0.199922011,42.3242495,0.000139541,0.121653339,1.6924,0.22942915,1.014438436
86,0.027826353,58.489666,7.31E-05,0.920847592,0.208178628,41.93935863,0.000142113,0.10288036,1.6924,0.236004981,1.023727952
87,0.025585304,58.87455687,7.21E-05,1,0.215095875,41.55446776,0.000144758,0.122373675,1.6924,0.240681179,1.122373675
88,0.02539855,59.25944774,7.12E-05,0.914966897,0.223691572,41.16957689,0.000147477,0.110434296,1.6924,0.249090122,1.025401193
89,0.023344256,59.64433861,7.03E-05,0.988725179,0.234338708,40.78468602,0.000150273,0.061822829,1.6924,0.257682964,1.050548008
90,0.023412166,60.02922948,6.94E-05,0.884421955,0.242391876,40.39979515,0.000153149,0.077409708,1.6924,0.265804042,0.961831663
91,0.02173138,60.41412035,6.85E-05,0.933779133,0.25244562,40.01490429,0.000156109,0.058562488,1.6924,0.274177,0.992341621
92,0.020424101,60.79901122,6.76E-05,0.955242747,0.260905685,39.63001342,0.000159156,0.079964359,1.6924,0.281329786,1.035207106
93,0.020407124,61.18390209,6.68E-05,0.861148466,0.273078684,39.24512255,0.000162292,0.035709817,1.6924,0.293485808,0.896858283
94,0.018318874,61.56879296,6.59E-05,0.962335888,0.282572945,38.86023168,0.000165523,0.052187506,1.6924,0.300891819,1.014523394
95,0.017724657,61.95368383,6.51E-05,0.925862856,0.294339047,38.47534081,0.00016885,0.033940785,1.6924,0.312063704,0.959803641
96,0.016145736,62.33857469,6.43E-05,0.990159004,0.305986471,38.09044994,0.000172279,0.026899648,1.6924,0.322132207,1.017058652
97,0.016077826,62.72346556,6.35E-05,0.904510419,0.317057457,37.70555907,0.000175814,0.038606534,1.6924,0.333135283,0.943116953
98,0.014566816,63.10835643,6.28E-05,0.970046002,0.331553159,37.3206682,0.000179458,0,1.6924,0.346119975,0.970046002
99,0.014906368,63.4932473,6.20E-05,0.843478586,0.34423478,36.93577733,0.000183217,0.002082781,1.6924,0.359141148,0.845561367
100,0.012869051,63.87813817,6.13E-05,0.973684804,0.35540749,36.55088646,0.000187095,0.037334115,1.6924,0.368276541,1.011018919
101,0.012801141,64.26302904,6.05E-05,0.891892847,0.369530204,36.16599559,0.000191098,0.033524804,1.6924,0.382331345,0.925417651
102,0.011714572,64.64791991,5.98E-05,0.926545426,0.382974755,35.78110473,0.000195231,0.033524804,1.6924,0.394689327,0.96007023
103,0.011901326,65.03281078,5.91E-05,0.817626826,0.397080515,35.39621386,0.000199499,0.033524804,1.6924,0.408981841,0.85115163
104,0.01173155,65.41770165,5.84E-05,0.750680726,0.411728803,35.01132299,0.000203908,0.033524804,1.6924,0.423460353,0.78420553
105,0.009728188,65.80259252,5.77E-05,0.90163293,0.430090026,34.62643212,0.000208465,0.033524804,1.6924,0.439818214,0.935157734
106,0.008964194,66.18748339,5.71E-05,0.911040695,0.445450384,34.24154125,0.000213177,0.033524804,1.6924,0.454414578,0.944565499
107,0.009235836,66.57237425,5.64E-05,0.792541055,0.463048675,33.85665038,0.000218051,0.033524804,1.6924,0.472284511,0.826065859
108,0.008794418,66.95726512,5.58E-05,0.764093579,0.481392944,33.47175951,0.000223093,0.033524804,1.6924,0.490187362,0.797618383
109,0.007317363,67.34215599,5.51E-05,0.872050587,0.499160775,33.08686864,0.000228312,0.033524804,1.6924,0.506478138,0.905575391
110,0.007622961,67.72704686,5.45E-05,0.749394321,0.519556482,32.70197777,0.000233717,0.033524804,1.6924,0.527179443,0.782919125
111,0.006706168,68.11193773,5.39E-05,0.790005146,0.540070868,32.3170869,0.000239316,0.033524804,1.6924,0.546777036,0.82352995
112,0.006960833,68.4968286,5.33E-05,0.675178304,0.560059678,31.93219603,0.000245118,0.033524804,1.6924,0.567020511,0.708703108
113,0.006774079,68.88171947,5.27E-05,0.620617749,0.58416832,31.54730517,0.000251135,0.033524804,1.6924,0.590942399,0.654142553
114,0.005347957,69.26661034,5.21E-05,0.738451718,0.602444772,31.1624143,0.000257375,0.033524804,1.6924,0.607792729,0.771976522
115,0.004838628,69.65150121,5.15E-05,0.733102905,0.626417781,30.77752343,0.000263851,0.033524804,1.6924,0.631256409,0.766627709
116,0.005161203,70.03639208,5.10E-05,0.608865133,0.65173016,30.39263256,0.000270574,0.033524804,1.6924,0.656891363,0.642389937
117,0.003650193,70.42128295,5.04E-05,0.755020306,0.672447993,30.00774169,0.000277557,0.033524804,1.6924,0.676098186,0.78854511
118,0.003786014,70.80617382,4.99E-05,0.65749367,0.698455487,29.62285082,0.000284815,0.033524804,1.6924,0.702241501,0.691018474
119,0.003514372,71.19106468,4.93E-05,0.62301111,0.72429344,29.23795995,0.000292361,0.033524804,1.6924,0.727807812,0.656535914
120,0.002835266,71.57595555,4.88E-05,0.653443745,0.754471627,28.85306908,0.00030021,0.033524804,1.6924,0.757306893,0.686968549
121,0.002461758,71.96084642,4.83E-05,0.638305954,0.782072801,28.46817821,0.00030838,0.033524804,1.6924,0.784534559,0.671830758
122,0.002767355,72.34573729,4.78E-05,0.51583076,0.811284607,28.08328734,0.000316888,0.033524804,1.6924,0.814051962,0.549355564
123,0.002054294,72.73062816,4.73E-05,0.556992966,0.840649001,27.69839647,0.000325754,0.033524804,1.6924,0.842703295,0.59051777
124,0.002139183,73.11551903,4.68E-05,0.470767764,0.873200753,27.3135056,0.000334996,0.033524804,1.6924,0.875339936,0.504292568
125,0.001426122,73.5004099,4.63E-05,0.516449187,0.904463998,26.92861474,0.000344637,0.033524804,1.6924,0.90589012,0.549973991
126,0.001137502,73.88530077,4.58E-05,0.493928103,0.937134429,26.54372387,0.000354701,0.033524804,1.6924,0.938271931,0.527452907
127,0.00035653,74.27019164,4.53E-05,0.559126876,0.968702847,26.158833,0.000365212,0.033524804,1.6924,0.969059377,0.59265168
128,0,74.65508251,4.49E-05,0.552794829,1,25.77394213,0.000376197,0.033524804,1.6924,1,0.586319633
1,1,25.77394213,0.000376197,0.015512102,0,74.65508251,4.48541E-05,0.647721858,1.6924,1,0.66323396
2,0.968889419,26.158833,0.000365212,0.015512102,0.000724673,74.27019164,4.53201E-05,0.599831334,1.6924,0.969614091,0.615343436
3,0.936433607,26.54372387,0.000354701,0.015512102,0.000314025,73.88530077,4.57935E-05,0.723144528,1.6924,0.936747632,0.73865663
4,0.907672922,26.92861474,0.000344637,0.015512102,0.000579738,73.5004099,4.62744E-05,0.745615918,1.6924,0.90825266,0.76112802
5,0.870381092,27.3135056,0.000334996,0.015512102,0.000531427,73.11551903,4.67628E-05,0.816262734,1.6924,0.870912518,0.831774836
6,0.837720941,27.69839647,0.000325754,0.015512102,0.001159476,72.73062816,4.7259E-05,0.7866431,1.6924,0.838880418,0.802155202
7,0.805946259,28.08328734,0.000316888,0.015512102,0.001038698,72.34573729,4.77632E-05,0.868974302,1.6924,0.806984956,0.884486404
8,0.773933181,28.46817821,0.00030838,0.015512102,0.002004928,71.96084642,4.82755E-05,0.794559954,1.6924,0.775938109,0.810072056
9,0.742056329,28.85306908,0.00030021,0.015512102,0.002657133,71.57595555,4.8796E-05,0.769663672,1.6924,0.744713463,0.785175774
10,0.715424173,29.23795995,0.000292361,0.015512102,0.003333494,71.19106468,4.93251E-05,0.744787016,1.6924,0.718757668,0.760299119
11,0.689370977,29.62285082,0.000284815,0.015512102,0.004058167,70.80617382,4.98627E-05,0.716963895,1.6924,0.693429144,0.732475997
12,0.660082417,30.00774169,0.000277557,0.024690697,0.004034011,70.42128295,5.04093E-05,0.786625753,1.6924,0.664116428,0.81131645
13,0.634403842,30.39263256,0.000270574,0.016358632,0.003671675,70.03639208,5.09648E-05,0.901220538,1.6924,0.638075517,0.917579169
14,0.606596737,30.77752343,0.000263851,0.035179976,0.004831151,69.65150121,5.15296E-05,0.82131085,1.6924,0.611427889,0.856490826
15,0.584000272,31.1624143,0.000257375,0.02133669,0.005966472,69.26661034,5.21038E-05,0.752084808,1.6924,0.589966744,0.773421498
16,0.56186357,31.54730517,0.000251135,0.012455848,0.006038939,68.88171947,5.26877E-05,0.812343472,1.6924,0.567902509,0.82479932
17,0.539777952,31.93219603,0.000245118,0.012018446,0.006014783,68.4968286,5.32814E-05,0.884954033,1.6924,0.545792735,0.89697248
18,0.519974117,32.3170869,0.000239316,0,0.007415817,68.11193773,5.38853E-05,0.793126178,1.6924,0.527389934,0.793126178
19,0.499523209,32.70197777,0.000233717,0.002194385,0.007778154,67.72704686,5.44994E-05,0.823267717,1.6924,0.507301363,0.825462102
20,0.477693015,33.08686864,0.000228312,0.026341213,0.008019711,67.34215599,5.51242E-05,0.86788767,1.6924,0.485712726,0.894228882
21,0.460579641,33.47175951,0.000223093,0.013821478,0.007488284,66.95726512,5.57597E-05,1,1.6924,0.468067926,1.013821478
22,0.441644246,33.85665038,0.000218051,0.027195729,0.008913474,66.57237425,5.64063E-05,0.915436918,1.6924,0.45055772,0.942632647
23,0.423219698,34.24154125,0.000213177,0.043994754,0.009589835,66.18748339,5.70642E-05,0.916995764,1.6924,0.432809534,0.960990517
24,0.407672922,34.62643212,0.000208465,0.038705027,0.010314508,65.80259252,5.77336E-05,0.915760923,1.6924,0.41798743,0.95446595
25,0.391155536,35.01132299,0.000203908,0.051359062,0.012440215,65.41770165,5.8415E-05,0.77967909,1.6924,0.40359575,0.831038152
26,0.37656234,35.39621386,0.000199499,0.050361137,0.012947485,65.03281078,5.91084E-05,0.806271799,1.6924,0.389509826,0.856632936
27,0.361935088,35.78110473,0.000195231,0.056902185,0.013599691,64.64791991,5.98143E-05,0.820793501,1.6924,0.375534779,0.877695686
28,0.347171611,36.16599559,0.000191098,0.072464682,0.013430601,64.26302904,6.05329E-05,0.912911175,1.6924,0.360602211,0.985375857
29,0.336699247,36.55088646,0.000187095,0.043243991,0.015894488,63.87813817,6.12645E-05,0.767816092,1.6924,0.352593735,0.811060083
30,0.322106052,36.93577733,0.000183217,0.070818661,0.016136045,63.4932473,6.20095E-05,0.824149039,1.6924,0.338242097,0.8949677
31,0.308943228,37.3206682,0.000179458,0.088059836,0.01548384,63.10835643,6.27681E-05,0.959860083,1.6924,0.324427068,1.047919919
32,0.296887239,37.70555907,0.000175814,0.097948076,0.018503309,62.72346556,6.35407E-05,0.782178335,1.6924,0.315390548,0.880126411
33,0.284133093,38.09044994,0.000172279,0.124234916,0.018189285,62.33857469,6.43277E-05,0.887452362,1.6924,0.302322377,1.011687278
34,0.272332527,38.47534081,0.00016885,0.14472185,0.017826948,61.95368383,6.51295E-05,0.998551133,1.6924,0.290159475,1.143272982
35,0.264516568,38.86023168,0.000165523,0.114571284,0.022005894,61.56879296,6.59462E-05,0.748077664,1.6924,0.286522462,0.862648947
36,0.251183462,39.24512255,0.000162292,0.170790746,0.021498623,61.18390209,6.67785E-05,0.868002042,1.6924,0.272682085,1.038792788
37,0.243486701,39.63001342,0.000159156,0.14949776,0.023286149,60.79901122,6.76266E-05,0.816491274,1.6924,0.26677285,0.965989034
38,0.234189286,40.01490429,0.000156109,0.157900615,0.024155756,60.41412035,6.8491E-05,0.836273006,1.6924,0.258345042,0.99417362
39,0.229217042,40.39979515,0.000153149,0.102982887,0.02635393,60.02922948,6.9372E-05,0.765037703,1.6924,0.255570972,0.868020589
40,0.213704322,40.78468602,0.000150273,0.224500844,0.026329774,59.64433861,7.02702E-05,0.851213151,1.6924,0.240034096,1.075713995
41,0.203725777,41.16957689,0.000147477,0.264474295,0.029204309,59.25944774,7.11859E-05,0.743304993,1.6924,0.232930087,1.007779288
42,0.195569254,41.55446776,0.000144758,0.279470239,0.028817817,58.87455687,7.21196E-05,0.854721955,1.6924,0.224387071,1.134192194
