intensity,uaa,s1,s2,s3,s4,s5,s6,s7,s8
1539,0.1264,1306,1392,1383,1482,1464,1543,1531,1610
1539,0,1302,1450,1372,1463,1461,1586,1549,1672
1533,0.3734,1366,1463,1375,1530,1459,1591,1523,1685
1573,0.0488,1337,1484,1420,1512,1460,1577,1579,1669
1577,0.397,1326,1480,1410,1511,1527,1603,1574,1707
1593,0.1378,1342,1523,1398,1547,1526,1639,1620,1734
1603,0.4256,1399,1520,1433,1528,1513,1672,1603,1777
1623,0.2846,1379,1555,1487,1594,1548,1666,1623,1767
1592,0.6316,1412,1547,1484,1537,1529,1673,1657,1812
1641,0.3291,1394,1552,1484,1606,1560,1690,1699,1833
1655,0.3644,1435,1598,1502,1656,1575,1718,1710,1860
1686,0.2124,1418,1617,1522,1628,1599,1768,1709,1867
1645,0.7958,1439,1622,1519,1621,1607,1792,1783,1873
1704,0.5862,1441,1634,1553,1645,1644,1790,1758,1955
1728,0.3352,1480,1639,1560,1664,1630,1820,1821,1955
1763,0.4835,1492,1710,1586,1685,1666,1825,1798,1971
1743,0.6532,1492,1701,1605,1713,1647,1827,1864,2014
1762,0.6613,1520,1735,1640,1735,1690,1855,1871,2055
1789,0.624,1580,1703,1612,1773,1702,1937,1901,2036
1814,0.6512,1551,1790,1657,1759,1718,1926,1924,2101
1821,0.6871,1582,1787,1703,1863,1753,1946,1979,2111
1879,0.5378,1599,1841,1738,1797,1787,1956,1993,2156
1863,0.7579,1605,1823,1732,1845,1753,2033,2046,2186
1882,0.8238,1623,1863,1797,1874,1812,2000,2039,2219
1953,0.6599,1678,1900,1812,1895,1835,2046,2074,2255
1947,0.7902,1696,1932,1822,1905,1849,2064,2149,2297
1985,0.8078,1710,1942,1823,1904,1868,2093,2156,2315
2015,0.7781,1763,2032,1904,1980,1892,2136,2179,2350
2053,0.6617,1750,1988,1925,2018,1923,2162,2233,2369
2087,0.7728,1799,2037,1942,2057,1947,2162,2257,2422
2126,1,1784,2065,1957,2022,1990,2214,2309,2460
2142,0.8128,1826,2124,2008,2070,1991,2257,2302,2523
2177,0.8266,1871,2147,2065,2053,2033,2233,2368,2526
2208,0.9281,1910,2184,2073,2125,2049,2283,2452,2607
2258,0.8162,1977,2194,2118,2149,2078,2320,2413,2666
2303,0.8643,2016,2296,2170,2206,2089,2363,2507,2708
2318,0.8621,2056,2297,2205,2175,2161,2404,2548,2758
2402,0.7727,2093,2366,2257,2212,2181,2469,2582,2797
2449,0.7549,2151,2438,2313,2298,2210,2515,2676,2927
2483,0.86,2153,2404,2292,2287,2286,2515,2706,2884
2490,0.9438,2192,2509,2395,2328,2263,2532,2759,2994
2588,0.7927,2245,2492,2407,2362,2301,2581,2745,3049
2615,0.8846,2306,2544,2473,2422,2345,2604,2829,3104
2723,0.7552,2367,2635,2511,2474,2431,2681,2875,3146
2753,0.8614,2428,2625,2537,2515,2446,2730,2917,3195
2849,0.5966,2517,2721,2593,2537,2480,2808,3031,3268
2838,0.8254,2554,2734,2664,2587,2550,2882,3056,3323
2956,0.7628,2608,2818,2700,2664,2581,2885,3127,3429
3022,0.7949,2682,2871,2737,2693,2642,2979,3201,3493
3175,0.462,2791,2936,2817,2740,2720,3060,3213,3519
3217,0.5248,2839,2991,2860,2799,2756,3124,3329,3627
3255,0.6998,2929,3062,2933,2896,2774,3176,3383,3686
3364,0.6269,2997,3114,3006,2914,2861,3251,3473,3793
3443,0.6696,3037,3178,3058,2992,2898,3310,3519,3824
3483,0.7154,3189,3229,3122,3089,2981,3368,3653,3967
3592,0.6626,3230,3311,3170,3160,3051,3472,3662,3999
3728,0.4952,3354,3394,3252,3198,3115,3560,3750,4073
3823,0.5717,3462,3413,3340,3299,3214,3648,3854,4160
3950,0.4977,3540,3526,3402,3397,3249,3717,3896,4325
4055,0.4356,3654,3658,3488,3430,3293,3791,4015,4376
4176,0.4493,3752,3692,3590,3526,3428,3864,4089,4497
4263,0.4547,3846,3771,3638,3572,3513,3978,4149,4589
4407,0.4525,4018,3912,3764,3703,3604,4115,4273,4649
4523,0.3742,4106,3941,3805,3790,3653,4219,4361,4769
4618,0.4865,4240,4042,3917,3842,3761,4282,4464,4889
4745,0.4143,4359,4142,3958,3988,3887,4355,4544,4965
4914,0.3817,4437,4237,4067,4057,3936,4496,4679,5115
5122,0.2698,4606,4346,4172,4124,4022,4594,4743,5211
5185,0.4303,4750,4436,4282,4248,4146,4699,4872,5363
5390,0.3291,4922,4541,4381,4349,4239,4829,5000,5452
5511,0.3948,5006,4701,4531,4442,4363,4974,5124,5648
5660,0.3799,5127,4796,4596,4554,4468,5085,5190,5785
5822,0.4073,5345,4922,4700,4659,4555,5187,5341,5834
6031,0.3232,5478,5041,4784,4728,4701,5246,5417,6015
6189,0.407,5618,5151,4886,4822,4755,5414,5580,6149
6380,0.3867,5803,5278,4977,4961,4907,5487,5678,6337
6621,0.2974,5914,5429,5112,5104,5026,5710,5851,6463
6846,0.3023,6119,5618,5299,5227,5115,5809,6029,6616
7008,0.3449,6284,5730,5406,5339,5239,5982,6145,6772
7234,0.3806,6450,5840,5537,5471,5330,6114,6339,6975
7471,0.3215,6668,6052,5602,5590,5475,6250,6473,7158
7703,0.3909,6881,6199,5744,5730,5603,6429,6636,7350
7892,0.3943,7030,6330,5914,5930,5717,6590,6810,7585
8240,0.3127,7301,6508,6123,6047,5863,6782,6971,7761
8490,0.3336,7450,6720,6290,6239,6054,7017,7150,8026
8732,0.3977,7722,6906,6453,6390,6214,7111,7314,8178
8979,0.4533,7871,7108,6609,6532,6342,7278,7508,8411
9333,0.3647,8189,7270,6802,6672,6434,7485,7710,8614
9705,0.3376,8408,7562,7037,6971,6624,7644,7894,8906
10047,0.3339,8679,7811,7249,7183,6777,7876,8206,9219
10365,0.3656,8916,7990,7358,7317,6946,8047,8360,9399
10723,0.3745,9127,8209,7571,7512,7106,8208,8584,9678
11145,0.0715,9452,8575,7866,7839,7351,8443,8832,9941
11457,0.0715,9604,8695,8038,8007,7460,8623,9088,10208
11754,0.0715,9982,8985,8251,8205,7660,8868,9330,10550
12188,0.0715,10263,9317,8513,8510,7901,9024,9583,10852
12552,0.0715,10617,9598,8740,8774,8094,9300,9872,11199
13019,0.0715,10929,9946,9107,9077,8361,9596,10224,11639
13557,0.0715,11254,10270,9369,9395,8576,9818,10565,11968
13916,0.0715,11459,10501,9534,9558,8793,9986,10821,12208
14376,0.0715,11838,10844,9786,9939,9071,10293,11134,12611
14859,0.0715,12095,11144,10074,10210,9360,10567,11461,12960
15360,0.0715,12451,11553,10345,10569,9653,10886,11834,13388
15926,0.0715,12910,11845,10738,10911,9963,11138,12236,13804
16525,0.0715,13257,12250,11041,11342,10211,11408,12517,14302
17102,0.0715,13708,12651,11351,11649,10557,11869,12961,14735
17639,0.0715,14154,13057,11775,12068,10951,12197,13525,15239
18374,0.0715,14544,13510,12131,12460,11399,12581,13914,15732
18936,0.0715,15011,13985,12496,12853,11765,12955,14343,16203
19605,0.0715,15527,14397,12857,13294,12214,13379,14888,16656
20333,0.0715,16016,14922,13354,13735,12618,13893,15515,17450
21100,0.0715,16445,15423,13723,14133,13051,14245,15879,17850
21842,0.0715,17041,15911,14156,14599,13536,14801,16416,18484
22651,0.0715,17579,16502,14554,15073,13989,15264,17005,19104
23406,0.0715,18115,16962,15009,15547,14504,15769,17657,19715
24263,0.0715,18688,17593,15622,15925,15055,16339,18232,20456
25174,0.0715,19241,18219,16055,16594,15695,16932,18926,21129
25998,0.0715,19904,18800,16691,17159,16207,17528,19541,21795
26958,0.0715,20578,19482,17248,17712,16780,18091,20237,22557
27954,0.0715,21253,20161,17880,18177,17459,18845,21027,23372
